,MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight,Category
6581,35955,2008/1/4,2008/8/27,男,4,北京,,CN,66.0,2014/3/31,13,25995,0,0,22005.0,0.0,19422,28946.5,2012/10/28,1.625,3249.375,1,521,17.41666667,105,0,0,11,1.4903974869999999,13,0,25995,0,0,0,0,0,25995,0,0.0,1.0,0.999961533,0.0,11,3
6602,43193,2012/11/6,2012/11/6,男,4,.,北京,CN,60.0,2014/3/31,11,26862,0,0,16557.0,9108.0,21051,28894.96,2014/1/1,1.8333333330000001,4477.0,0,91,42.1,112,0,0,0,1.3726169780000002,6,5,17206,9656,0,0,0,0,26862,9656,0.454545455,0.545454545,0.640509251,0.359453523,0,3
6603,17031,2011/1/28,2011/1/28,男,6,沈阳市,辽宁省,CN,50.0,2014/3/31,12,25987,0,3145,11022.0,13329.0,23578,28889.62,2013/11/25,1.5,3248.375,92,128,46.45454545,227,0,0,0,1.22527865,7,5,10504,15483,3145,0,3145,3145,29132,18628,0.41666666700000005,0.583333333,0.404186548,0.5957749729999999,4,3
6606,25180,2012/9/18,2012/10/7,女,4,乌鲁木齐,新疆,CN,23.0,2014/3/31,10,23788,0,0,7488.0,16725.0,29478,28884.28,2014/2/17,1.428571429,3398.285714,19,44,55.33333333,174,0,0,0,0.9798588779999999,4,6,7034,16754,0,0,0,0,23788,16754,0.6,0.4,0.295682879,0.704275085,0,3
6613,31629,2010/6/23,2010/6/23,男,4,广州,广东,CN,54.0,2014/3/31,16,27633,0,0,23660.0,3122.0,20636,28863.38,2013/10/6,2.0,3454.125,95,178,30.53333333,81,0,0,5,1.3986906380000002,12,4,24869,2764,0,0,0,0,27633,2764,0.25,0.75,0.8999421000000001,0.100021712,5,3
6623,15543,2012/5/31,2012/5/31,男,4,上海,上海,CN,63.0,2014/3/31,10,29212,0,0,4200.0,14848.0,20192,28830.36,2013/12/6,1.25,3651.5,0,117,61.55555556,336,0,0,0,1.427811014,2,8,6223,22989,0,0,0,0,29212,22989,0.8,0.2,0.21302159999999998,0.7869441690000001,0,3
6630,15596,2012/5/8,2012/5/8,男,6,,北京,CN,45.0,2014/3/31,19,26998,0,0,23079.0,3641.0,20225,28814.07,2014/2/11,2.375,3374.75,0,50,35.77777778,175,0,0,0,1.4246758959999999,16,3,23725,3273,0,0,0,0,26998,3273,0.15789473699999998,0.842105263,0.878736249,0.12122671199999999,0,3
6631,31181,2009/10/5,2009/10/7,男,4,霸州,河北,CN,39.0,2014/3/31,15,28188,0,0,19050.0,5533.0,29593,28812.56,2014/2/29  0:00:00,1.875,3523.5,19,32,48.57142857,142,0,0,1,0.973627547,11,4,21401,6787,0,0,0,0,28188,6787,0.26666666699999997,0.7333333329999999,0.75919685,0.240767675,1,3
6633,27660,2006/1/11,2006/7/12,女,4,北京,北京,CN,61.0,2014/3/31,8,32382,0,0,19020.0,10348.0,27407,28805.49,2013/11/3,1.0,4047.75,69,150,73.14285714,483,0,2676,0,1.051026745,4,4,21022,11360,0,2676,2676,2676,35058,14036,0.5,0.5,0.649167773,0.350801346,1,3
6668,5405,2012/3/24,2012/3/24,男,6,大连,辽宁,CN,60.0,2014/3/31,23,25614,0,2274,25200.0,14503.0,19929,28704.55,2014/3/29,2.875,3201.75,114,3,27.90909091,80,0,10061,0,1.44034071,11,12,13487,12127,2274,10061,12335,12335,37949,24462,0.52173913,0.47826087,0.526527425,0.473433535,3,3
6678,57406,2008/7/21,2008/12/7,男,5,成都,四川,CN,38.0,2014/3/31,16,26824,0,0,16460.0,11457.0,21895,28679.09,2014/2/23,2.0,3353.0,11,38,45.46666667,168,2545,0,0,1.30984654,9,7,15311,11513,0,2545,2545,0,29369,11513,0.4375,0.5625,0.570773532,0.42918918899999997,1,3
6710,18899,2006/7/14,2013/1/26,男,6,,北京,CN,42.0,2014/3/31,17,28300,0,1258,4665.0,20659.0,20376,28622.13,2014/3/22,2.125,3537.5,300,10,26.3125,207,0,0,0,1.404698174,3,14,4931,23369,1258,0,1258,1258,29558,24627,0.8235294120000001,0.176470588,0.17423412600000002,0.82573054,0,3
6711,11145,2005/5/3,2013/12/26,男,6,北京市,北京,CN,47.0,2014/3/31,13,28645,0,204,0.0,25631.0,21044,28612.77,2014/3/15,1.625,3580.625,634,17,6.666666667,21,0,0,0,1.359664037,0,13,0,28645,204,0,204,204,28849,28849,1.0,0.0,0.0,0.999965091,0,3
6716,14272,2011/4/1,2011/6/14,男,5,上海市,上海,CN,43.0,2014/3/31,15,29619,0,0,15644.0,21713.0,23683,28593.97,2013/10/14,1.875,3702.375,128,170,30.92857143,213,0,16,0,1.207362665,8,7,11092,18527,0,16,16,16,29635,18543,0.46666666700000003,0.533333333,0.374476705,0.625489534,1,3
6765,2735,2007/8/18,2009/4/3,女,4,北京,北京,CN,33.0,2014/3/31,16,26321,0,0,23790.0,0.0,27245,28429.0,2013/3/21,2.0,3290.125,14,377,22.66666667,130,1963,3699,2,1.043457515,16,0,26321,0,0,5662,5662,3699,31983,3699,0.0,1.0,0.9999620090000001,0.0,25,3
6778,30182,2009/3/3,2010/5/8,男,5,北京,北京,CN,53.0,2014/3/31,7,28600,0,0,0.0,20875.0,23535,28381.95,2014/3/29,0.875,3575.0,405,3,53.83333333,161,0,0,0,1.205946463,0,7,0,28600,0,0,0,0,28600,28600,1.0,0.0,0.0,0.999965036,0,3
6786,26709,2006/9/21,2006/9/21,男,5,沈阳,辽宁,CN,45.0,2014/3/31,22,28333,0,348,0.0,26242.0,27434,28361.56,2014/3/22,2.75,3541.625,425,10,14.0952381,54,0,800,0,1.0338106,0,22,0,28333,348,800,1148,1148,29481,29481,1.0,0.0,0.0,0.9999647070000001,1,3
6788,38393,2007/4/23,2012/8/13,男,6,.,北京,CN,52.0,2014/3/31,17,27287,0,3760,7780.0,14846.0,21499,28358.72,2014/3/17,2.125,3410.875,134,15,36.375,120,0,1632,0,1.319071585,6,11,8728,18559,3760,1632,5392,5392,32679,23951,0.647058824,0.352941176,0.319847552,0.680115802,5,3
6816,16622,2011/1/1,2011/5/20,男,6,从化,广东,CN,38.0,2014/3/31,17,26202,0,5913,2734.0,19180.0,26613,28308.26,2013/12/7,2.125,3275.25,137,116,29.875,149,0,0,0,1.063700447,3,14,2115,24087,5913,0,5913,5913,32115,30000,0.8235294120000001,0.176470588,0.08071594900000001,0.919245888,4,3
6818,13082,2009/1/7,2009/2/19,男,4,乌鲁木齐,新疆,CN,50.0,2014/3/31,7,24993,0,0,23406.0,0.0,20670,28305.1,2013/3/14,0.875,3124.125,23,384,54.0,167,0,0,0,1.369380745,7,0,24993,0,0,0,0,0,24993,0,0.0,1.0,0.99995999,0.0,0,3
6820,21681,2008/9/22,2008/10/14,男,4,上海,上海,CN,38.0,2014/3/31,24,25668,0,0,17168.0,2340.0,28710,28292.97,2014/3/19,3.0,3208.5,2,13,31.13043478,243,800,0,1,0.9854743990000001,21,3,22389,3279,0,800,800,0,26468,3279,0.125,0.875,0.8722194090000001,0.127741634,3,3
6836,56328,2005/7/27,2005/8/27,男,4,北京,北京,CN,42.0,2014/3/31,14,26145,0,0,6134.0,15255.0,23836,28233.99,2013/12/24,1.75,3268.125,5,99,48.23076923,234,3276,0,4,1.184510404,5,9,9589,16556,0,3276,3276,0,29421,16556,0.642857143,0.35714285700000004,0.36674826,0.633213493,7,3
6847,35444,2005/10/11,2005/10/11,男,4,延吉,吉林,CN,64.0,2014/3/31,14,25102,0,0,17566.0,0.0,21081,28210.35,2013/12/6,1.75,3137.75,45,117,43.76923077,241,0,0,0,1.338188416,12,2,20738,4364,0,0,0,0,25102,4364,0.14285714300000002,0.857142857,0.8261164000000001,0.17384376399999998,0,3
6854,13431,2010/9/18,2010/11/7,男,4,上海,上海,CN,38.0,2014/3/31,17,24515,0,0,0.0,7982.0,23610,28194.55,2013/12/18,2.125,3064.375,0,105,39.125,162,0,0,0,1.194178314,10,7,17859,6656,0,0,0,0,24515,6656,0.41176470600000004,0.588235294,0.728463045,0.27149616600000004,1,3
6870,59686,2011/8/4,2011/8/4,男,4,郑州,河南,CN,69.0,2014/3/31,29,27861,0,393,10655.0,11582.0,27094,28162.59,2013/11/26,3.625,3482.625,10,127,21.21428571,86,0,0,0,1.039440097,16,13,16082,11779,393,0,393,393,28254,12172,0.448275862,0.551724138,0.577201924,0.422762185,0,3
6890,33474,2012/5/19,2012/5/19,男,5,广州,广东,CN,63.0,2014/3/31,11,28420,0,0,11970.0,14206.0,20127,28109.01,2014/3/20,1.375,3552.5,0,12,67.1,234,0,0,0,1.3965822030000001,5,6,13129,15291,0,0,0,0,28420,15291,0.545454545,0.454545455,0.461947152,0.538017663,0,3
6912,8905,2007/7/11,2007/11/6,男,4,乌鲁木齐,新疆,CN,39.0,2014/3/31,11,24087,0,0,9132.0,13219.0,24653,28032.37,2014/3/9,1.375,3010.875,103,23,60.5,203,0,0,0,1.137077435,4,7,10733,13354,0,0,0,0,24087,13354,0.636363636,0.363636364,0.44557456,0.554383926,0,3
6916,10474,2011/3/9,2011/7/17,男,4,广州,广东,CN,63.0,2014/3/31,11,27393,0,1144,19310.0,5100.0,20485,28013.6,2013/4/19,1.375,3424.125,203,348,18.0,56,0,0,0,1.367517696,9,2,21669,5724,1144,0,1144,1144,28537,6868,0.181818182,0.818181818,0.791012631,0.208950865,4,3
6927,28587,2011/8/21,2011/12/9,男,4,潮州,广东,CN,55.0,2014/3/31,26,29729,0,718,5865.0,24586.0,24555,27998.61,2014/3/18,3.25,3716.125,117,14,24.0,117,0,0,0,1.1402406840000001,6,20,4954,24775,718,0,718,718,30447,25493,0.7692307690000001,0.23076923100000002,0.166633031,0.833333333,0,3
6960,3997,2009/2/6,2013/6/25,男,5,广州,广东,CN,40.0,2014/3/31,19,25971,0,732,0.0,24386.0,26705,27930.56,2014/3/20,2.375,3246.375,450,12,14.94444444,53,0,4000,0,1.045892529,0,19,0,25971,732,4000,4732,4732,30703,30703,1.0,0.0,0.0,0.999961497,1,3
6970,11631,2008/2/13,2009/9/27,男,4,北京,北京,CN,57.0,2014/3/31,9,26888,0,0,16201.0,12151.0,29273,27897.7,2013/12/22,1.125,3361.0,3,101,78.375,260,0,0,0,0.95301814,6,3,16494,10394,0,0,0,0,26888,10394,0.333333333,0.666666667,0.613410688,0.38655212200000005,0,3
6981,60225,2011/12/20,2011/12/20,女,4,鞍山,辽宁,CN,20.0,2014/3/31,33,25137,0,0,16020.0,12762.0,25328,27876.12,2014/2/22,4.125,3142.125,9,39,21.34375,93,0,0,0,1.1006048640000001,21,12,12962,12175,0,0,0,0,25137,12175,0.363636364,0.636363636,0.515633702,0.484326518,0,3
6982,51062,2012/1/13,2012/1/15,男,6,,北京,CN,66.0,2014/3/31,16,25930,0,1423,17615.0,9010.0,20114,27871.13,2014/3/15,2.0,3241.25,57,17,43.8,126,0,0,0,1.3856582480000001,10,6,16802,9128,1423,0,1423,1423,27353,10551,0.375,0.625,0.64795033,0.352011106,1,3
6995,51480,2012/9/10,2012/11/14,女,4,广州,广东,CN,33.0,2014/3/31,13,26603,0,0,5738.0,19026.0,24296,27842.62,2014/3/6,1.857142857,3800.428571,65,26,39.83333333,186,888,0,0,1.1459754690000001,3,10,5533,21070,0,888,888,0,27491,21070,0.7692307690000001,0.23076923100000002,0.20797624399999998,0.791986167,1,3
7010,31166,2009/8/27,2009/8/27,男,4,上海,上海,CN,48.0,2014/3/31,17,25931,0,0,15740.0,2774.0,27888,27797.36,2013/9/19,2.125,3241.375,59,195,29.8125,154,0,0,1,0.9967498570000001,15,2,23253,2678,0,0,0,0,25931,2678,0.117647059,0.882352941,0.8966913470000001,0.103270091,1,3
7013,24192,2011/11/4,2011/12/16,男,4,北京,北京,CN,46.0,2014/3/31,10,27944,0,0,7310.0,16646.0,19780,27791.45,2014/1/7,1.25,3493.0,194,85,50.22222222,128,0,0,0,1.4050278059999999,3,7,8204,19740,0,0,0,0,27944,19740,0.7,0.3,0.293576668,0.7063875470000001,0,3
7015,55560,2010/11/18,2010/11/18,男,6,北京,北京,CN,46.0,2014/3/31,10,28540,0,0,9760.0,14053.0,25617,27786.86,2013/12/26,1.25,3567.5,231,97,44.77777778,225,9839,10232,3,1.084703908,2,8,15220,13320,0,20071,20071,10232,48611,23552,0.8,0.2,0.53326793,0.466697032,5,3
7030,25327,2012/11/30,2012/11/30,男,4,北京市,.,CN,38.0,2014/3/31,23,25821,0,0,15330.0,11281.0,28098,27731.36,2013/8/30,3.833333333,4303.5,0,215,12.40909091,83,0,0,0,0.986951384,15,8,13807,12014,0,0,0,0,25821,12014,0.347826087,0.6521739129999999,0.5346990939999999,0.46526218,0,3
7038,40942,2011/6/20,2011/8/15,女,4,汕头,广东,CN,46.0,2014/3/31,8,33479,0,0,11809.0,14409.0,27266,27720.92,2013/11/18,1.0,4184.875,30,135,80.85714286,317,0,1000,1,1.016684516,5,3,12122,21357,0,1000,1000,1000,34479,22357,0.375,0.625,0.362066906,0.637903226,2,3
7042,35243,2009/10/7,2010/2/3,男,4,.,北京,CN,41.0,2014/3/31,17,27108,0,0,7230.0,15054.0,28562,27709.59,2014/2/22,2.125,3388.5,230,39,28.875,97,0,0,0,0.970155801,5,12,8092,19016,0,0,0,0,27108,19016,0.705882353,0.294117647,0.298498654,0.701464458,0,3
7050,8499,2006/3/4,2006/3/4,男,4,Beijing,北京,CN,42.0,2014/3/31,6,32281,0,0,36467.0,1347.0,27006,27682.36,2014/1/16,0.75,4035.125,158,76,99.4,364,15578,0,0,1.025044805,4,2,31171,1110,0,15578,15578,0,47859,1110,0.333333333,0.666666667,0.9655845359999999,0.034384487000000005,2,3
7056,56189,2005/3/30,2005/4/21,男,4,北京,北京,CN,51.0,2014/3/31,14,25970,0,0,16082.0,9404.0,21412,27669.57,2013/12/28,1.75,3246.25,125,95,39.30769231,135,0,0,1,1.2922459370000001,9,5,16686,9284,0,0,0,0,25970,9284,0.35714285700000004,0.642857143,0.64248585,0.35747564600000004,1,3
7079,56166,2005/3/2,2005/4/5,男,6,番禺,广东,CN,48.0,2014/3/31,16,27261,0,2195,14160.0,11673.0,20610,27613.3,2014/2/17,2.0,3407.625,76,44,40.73333333,147,0,0,0,1.339801067,9,7,14260,13001,2195,0,2195,2195,29456,15196,0.4375,0.5625,0.523072408,0.47689091,4,3
7087,51131,2011/12/17,2011/12/17,男,5,徐州,江苏,CN,74.0,2014/3/31,21,26211,0,0,14141.0,12614.0,22479,27588.65,2014/3/23,2.625,3276.375,37,9,34.25,144,0,0,0,1.227307709,11,10,13761,12450,0,0,0,0,26211,12450,0.47619047600000003,0.523809524,0.524988555,0.474973295,0,3
7089,12787,2009/10/8,2011/1/5,男,5,广州,广东,CN,52.0,2014/3/31,29,26651,0,0,11820.0,14764.0,29655,27584.8,2014/3/20,3.625,3331.375,145,12,20.5,84,0,770,0,0.930190524,11,18,11504,15147,0,770,770,770,27421,15917,0.620689655,0.379310345,0.43163740100000003,0.568325079,1,3
7098,56715,2007/9/28,2008/1/29,男,4,,,TW,58.0,2014/3/31,11,22967,0,0,9660.0,15575.0,20541,27571.17,2014/3/23,1.375,2870.875,57,9,66.5,105,0,500,0,1.342250621,5,6,8366,14601,0,500,500,500,23467,15101,0.545454545,0.454545455,0.36424590700000004,0.635710554,1,3
7102,14649,2012/3/3,2012/3/3,男,4,.,北京,CN,57.0,2014/3/31,15,25754,0,0,6205.0,17737.0,19985,27557.13,2014/2/1,1.875,3219.25,63,60,43.42857143,190,0,0,0,1.3788906680000002,4,11,6128,19626,0,0,0,0,25754,19626,0.7333333329999999,0.26666666699999997,0.237934382,0.7620267909999999,0,3
7106,61312,2012/8/2,2012/8/2,男,6,.,北京,CN,57.0,2014/3/31,18,24578,0,2351,8040.0,14443.0,18968,27552.05,2014/3/30,2.5714285709999998,3511.142857,0,2,35.64705882,153,0,0,0,1.4525543019999998,9,9,11823,12755,2351,0,2351,2351,26929,15106,0.5,0.5,0.481020383,0.5189389320000001,3,3
7111,54050,2006/3/31,2011/8/12,男,4,HONG KONG,,HK,33.0,2014/3/31,13,25643,0,0,4320.0,19157.0,21075,27541.39,2014/2/22,1.625,3205.375,53,39,53.25,286,0,0,0,1.306827521,3,10,3726,21917,0,0,0,0,25643,21917,0.7692307690000001,0.23076923100000002,0.145297146,0.8546638590000001,0,3
7115,47876,2011/5/16,2011/9/18,男,4,MARINA DEL REY LA,Ca,US,61.0,2014/3/31,3,32150,0,0,0.0,20598.0,26431,27536.18,2014/1/25,0.375,4018.75,594,67,35.0,58,0,0,0,1.0418137790000002,0,3,0,32150,0,0,0,0,32150,32150,1.0,0.0,0.0,0.999968897,0,3
7118,11298,2005/9/15,2005/9/27,男,4,惠州,广东,CN,59.0,2014/3/31,14,25775,0,0,11535.0,12571.0,23768,27525.62,2014/1/7,1.75,3221.875,0,85,49.69230769,142,10887,25698,18,1.158095759,6,8,11937,13838,0,36585,36585,25698,62360,39536,0.571428571,0.428571429,0.463105214,0.53685599,43,3
7123,48321,2008/6/2,2009/4/24,男,4,北京,北京,CN,55.0,2014/3/31,10,25212,0,0,18234.0,6072.0,19183,27521.73,2014/2/9,1.25,3151.5,100,52,64.33333333,173,1776,0,1,1.434693739,7,3,19091,6121,0,1776,1776,0,26988,6121,0.3,0.7,0.757188752,0.242771586,3,3
7132,29500,2007/12/18,2009/2/9,男,4,重庆,重庆,CN,41.0,2014/3/31,29,25483,0,0,21418.0,2948.0,28220,27505.5,2013/6/1,3.625,3185.375,1,305,15.17857143,146,0,0,0,0.9746810770000001,25,4,22440,3043,0,0,0,0,25483,3043,0.137931034,0.8620689659999999,0.8805525040000001,0.11940825599999999,0,3
7141,13994,2011/1/10,2011/1/10,男,4,,MIE SUZUKA,JP,59.0,2014/3/31,8,25904,0,0,54744.0,20031.0,21144,27487.2,2013/5/31,1.0,3238.0,37,306,55.42857143,112,0,0,0,1.3,6,2,19428,6476,0,0,0,0,25904,6476,0.25,0.75,0.7499710479999999,0.24999034899999997,0,3
7144,45576,2005/12/16,2006/2/24,男,4,上海,.,CN,44.0,2014/3/31,18,26529,0,0,11370.0,10060.0,25995,27483.54,2013/11/21,2.25,3316.125,122,132,28.05882353,104,0,649,0,1.05726255,10,8,13843,12686,0,649,649,649,27178,13335,0.444444444,0.5555555560000001,0.521786657,0.47817565,1,3
7148,9534,2006/2/1,2009/2/17,男,4,北京,北京,CN,38.0,2014/3/31,14,27659,0,0,11379.0,13743.0,19763,27467.69,2013/12/10,1.75,3457.375,46,113,44.0,135,888,0,0,1.389854273,6,8,12229,15430,0,888,888,0,28547,15430,0.571428571,0.428571429,0.44211858299999995,0.557845264,2,3
7157,45353,2012/1/1,2012/2/17,女,4,广州,广东,CN,29.0,2014/3/31,8,30799,0,0,26430.0,1960.0,27427,27436.64,2014/3/4,1.0,3849.875,1,28,100.2857143,365,3702,1586,2,1.000351478,5,3,29305,1494,0,5288,5288,1586,36087,3080,0.375,0.625,0.951461039,0.048506494000000004,33,3
7174,5049,2011/2/23,2011/3/16,男,4,上海,上海,CN,42.0,2014/3/31,23,25471,0,0,22979.0,2170.0,27802,27389.1,2013/5/21,2.875,3183.875,6,316,18.59090909,78,0,0,2,0.98514855,21,2,23399,2072,0,0,0,0,25471,2072,0.086956522,0.913043478,0.91861652,0.081344221,5,3
7183,14737,2011/12/16,2011/12/16,男,4,上海,上海,CN,57.0,2014/3/31,9,28569,0,0,2610.0,15592.0,22177,27359.43,2014/1/19,1.125,3571.125,129,73,66.125,363,888,0,0,1.233684899,5,4,7333,21236,0,888,888,0,29457,21236,0.444444444,0.5555555560000001,0.256667833,0.743297165,1,3
7189,14948,2011/9/18,2011/9/18,男,4,北京,北京,CN,48.0,2014/3/31,14,24918,0,0,10300.0,13691.0,29098,27353.95,2014/1/24,1.75,3114.75,76,68,45.15384615,144,0,2545,0,0.940062891,7,7,10704,14214,0,2545,2545,2545,27463,16759,0.5,0.5,0.42955174799999996,0.570408122,1,3
7190,58241,2009/10/20,2009/11/20,男,4,上海,上海,CN,42.0,2014/3/31,24,25652,0,0,11770.0,11229.0,29005,27349.22,2014/3/16,3.0,3206.5,54,16,28.73913043,97,0,0,1,0.94291398,11,13,11825,13827,0,0,0,0,25652,13827,0.541666667,0.45833333299999995,0.460959732,0.539001286,1,3
7197,5872,2012/5/20,2012/5/20,男,4,KITA KYUSHU-SHI,FUKUOKA-KEN,JP,45.0,2014/3/31,13,29907,0,0,24291.0,17942.0,27701,27335.76,2013/12/6,1.625,3738.375,0,117,47.08333333,113,0,6112,0,0.9868149159999999,7,6,17681,12226,0,6112,6112,6112,36019,18338,0.46153846200000004,0.538461538,0.591179617,0.408786947,4,3
7211,10371,2010/6/10,2013/3/5,女,4,.,北京,CN,30.0,2014/3/31,18,27975,0,0,5481.0,18737.0,29785,27305.08,2014/2/29  0:00:00,2.25,3496.875,338,32,21.23529412,63,0,400,1,0.916739298,4,14,6144,21831,0,400,400,400,28375,22231,0.7777777779999999,0.222222222,0.219616814,0.780347441,2,3
7224,55712,2011/12/5,2012/1/15,男,4,北京,北京,CN,40.0,2014/3/31,20,25682,0,0,19659.0,4547.0,28476,27284.52,2013/9/12,2.5,3210.25,24,202,26.57894737,107,0,0,0,0.958158449,16,4,20953,4729,0,0,0,0,25682,4729,0.2,0.8,0.815831484,0.18412958,0,3
7225,34434,2011/7/11,2011/7/11,男,6,宜昌,湖北,CN,53.0,2014/3/31,9,30048,0,326,4845.0,28538.0,23838,27284.23,2014/2/27,1.125,3756.0,172,34,65.625,158,0,0,0,1.144568756,4,5,4692,25356,326,0,326,326,30374,25682,0.5555555560000001,0.444444444,0.156144963,0.8438217579999999,1,3
7258,4806,2010/8/22,2010/9/3,男,5,武汉,湖北,CN,41.0,2014/3/31,30,25100,0,588,9015.0,16328.0,27924,27207.83,2014/2/29  0:00:00,3.75,3137.5,31,32,23.03448276,157,0,0,2,0.9743528859999999,10,20,7803,17297,588,0,588,588,25688,17885,0.666666667,0.333333333,0.310864109,0.689096052,2,3
7308,4261,2010/3/30,2010/4/20,男,4,.,上海,CN,60.0,2014/3/31,21,23440,0,0,1525.0,4074.0,28672,27083.56,2013/12/6,2.625,2930.0,10,117,30.2,97,0,0,0,0.9445996090000001,15,6,17610,5830,0,0,0,0,23440,5830,0.28571428600000004,0.7142857140000001,0.7512478140000001,0.24870952600000001,0,3
7317,18874,2006/5/29,2006/10/28,男,4,.,北京,CN,44.0,2014/3/31,4,29878,0,0,4880.0,18680.0,25778,27066.9,2014/3/8,0.5,3734.75,127,24,193.33333330000002,314,0,0,2,1.05,1,3,7610,22268,0,0,0,0,29878,22268,0.75,0.25,0.254693932,0.7452725990000001,2,3
7326,62752,2008/10/12,2008/10/12,男,6,广州市,广东,CN,56.0,2014/3/31,10,26922,0,0,3990.0,23095.0,19316,27048.7,2014/1/18,1.25,3365.25,148,74,56.55555556,193,0,0,1,1.400326154,2,8,4104,22818,0,0,0,0,26922,22818,0.8,0.2,0.152434721,0.847528136,1,3
7330,56246,2005/5/3,2006/1/31,男,4,北京,北京,CN,53.0,2014/3/31,11,27141,0,0,25463.0,0.0,20440,27043.7,2013/3/27,1.375,3392.625,8,371,35.2,130,0,0,0,1.3230772990000002,11,0,27141,0,0,0,0,0,27141,0,0.0,1.0,0.999963157,0.0,0,3
7337,35234,2010/5/18,2010/10/2,女,4,哈市,黑龙江,CN,29.0,2014/3/31,18,25827,0,0,10012.0,17520.0,28560,27021.88,2014/3/25,2.25,3228.375,230,7,29.05882353,97,0,0,0,0.946144258,7,11,9684,16143,0,0,0,0,25827,16143,0.611111111,0.38888888899999996,0.37494192299999995,0.6250193589999999,0,3
7342,42640,2012/6/7,2012/6/8,男,4,上海市,上海市,CN,39.0,2014/3/31,17,25025,0,0,2560.0,15151.0,21662,27015.7,2014/3/4,2.125,3128.125,1,28,39.6875,208,0,0,0,1.247147078,7,10,6311,18714,0,0,0,0,25025,18714,0.588235294,0.41176470600000004,0.252177735,0.747782306,0,3
7345,20952,2010/3/29,2010/4/21,男,4,东莞,广东,CN,55.0,2014/3/31,15,24330,0,0,9450.0,10620.0,18189,27001.53,2014/1/18,1.875,3041.25,60,74,42.64285714,129,888,0,0,1.4844977730000002,9,6,15294,9036,0,888,888,0,25218,9036,0.4,0.6,0.628580823,0.37137807700000003,1,3
7362,45843,2006/8/8,2006/9/9,女,4,北京,北京,CN,53.0,2014/3/31,18,26523,0,0,7817.0,17646.0,25052,26975.41,2014/3/28,2.25,3315.375,131,4,35.05882353,118,0,0,5,1.076776704,6,12,7914,18609,0,0,0,0,26523,18609,0.666666667,0.333333333,0.298371286,0.7015910120000001,5,3
7365,57050,2008/2/6,2008/2/6,男,6,秦皇岛,河北,CN,54.0,2014/3/31,11,26481,0,0,15030.0,7786.0,20639,26967.76,2013/7/13,1.375,3310.125,1,263,46.7,239,0,0,0,1.306640826,7,4,16751,9730,0,0,0,0,26481,9730,0.363636364,0.636363636,0.632542859,0.367419379,0,3
7372,31244,2009/10/18,2010/2/23,男,5,潜江市,湖北省,CN,47.0,2014/3/31,27,25822,0,765,4104.0,21878.0,29128,26955.89,2014/3/8,3.375,3227.75,218,24,18.80769231,92,0,0,0,0.925428797,4,23,4238,21584,765,0,765,765,26587,22349,0.851851852,0.148148148,0.16411726,0.835844015,0,3
7400,61802,2008/9/2,2008/9/2,男,4,大连,辽宁,CN,60.0,2014/3/31,14,23964,0,0,710.0,23634.0,20025,26899.2,2014/3/2,1.75,2995.5,334,30,28.23076923,93,0,0,0,1.343280899,1,13,500,23464,0,0,0,0,23964,23464,0.9285714290000001,0.071428571,0.02086376,0.9790945129999999,0,3
7415,1923,2013/1/26,2013/7/27,女,4,,CA,US,47.0,2014/3/31,3,31329,0,0,0.0,24659.0,25750,26870.32,2013/8/25,0.6,6265.8,182,220,14.5,27,0,0,0,1.043507573,0,3,0,31329,0,0,0,0,31329,31329,1.0,0.0,0.0,0.999968082,0,3
7451,14028,2010/12/26,2010/12/26,男,4,SAN MARINO,CA,US,62.0,2014/3/31,5,31391,0,0,7716.0,6300.0,26677,26788.52,2013/5/30,0.625,3923.875,300,307,31.0,115,0,0,0,1.00418038,4,1,16270,15121,0,0,0,0,31391,15121,0.2,0.8,0.518284913,0.481683231,0,3
7456,25524,2013/2/11,2013/4/2,男,6,.,北京,CN,53.0,2014/3/31,18,25681,0,450,0.0,26078.0,19507,26780.82,2014/3/13,3.6,5136.2,50,19,20.35294118,67,0,0,0,1.372882555,0,18,0,25681,450,0,450,450,26131,26131,1.0,0.0,0.0,0.999961062,0,3
