MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight
51965.0,2012/10/31,2012/11/2,男,4.0,广州市,广东省,CN,33.0,2014/3/31,14.0,13340.0,0.0,0.0,4469.0,7214.0,27502.0,14213.66,2014/3/18,2.333333333,2223.333333,2.0,14.0,38.61538462,131.0,0.0,0.0,0.0,0.516822777,5.0,9.0,5984.0,7356.0,0.0,0.0,0.0,0.0,13340.0,7356.0,0.642857143,0.35714285700000004,0.44854208799999995,0.551382955,0.0
29402.0,2005/12/14,2005/12/14,男,4.0,长春,吉林,CN,51.0,2014/3/31,11.0,10722.0,0.0,0.0,5618.0,6765.0,17378.0,14210.38,2013/11/7,1.375,1340.25,158.0,146.0,42.7,109.0,0.0,0.0,0.0,0.817722408,5.0,6.0,5516.0,5206.0,0.0,0.0,0.0,0.0,10722.0,5206.0,0.545454545,0.454545455,0.514408281,0.485498461,0.0
29137.0,2005/3/30,2005/11/8,男,4.0,北京,北京,CN,53.0,2014/3/31,7.0,13423.0,0.0,0.0,10789.0,0.0,12444.0,14204.4,2012/12/30,0.875,1677.875,151.0,458.0,20.33333333,44.0,888.0,0.0,1.0,1.1414657670000001,7.0,0.0,13423.0,0.0,0.0,888.0,888.0,0.0,14311.0,0.0,0.0,1.0,0.999925507,0.0,2.0
58839.0,2010/5/15,2010/5/17,男,4.0,,,CN,,2014/3/31,16.0,12210.0,0.0,0.0,13186.0,1758.0,15205.0,14199.18,2014/3/9,2.0,1526.25,18.0,23.0,46.0,231.0,0.0,0.0,0.0,0.9338493920000001,13.0,3.0,10889.0,1321.0,0.0,0.0,0.0,0.0,12210.0,1321.0,0.1875,0.8125,0.891736958,0.108181148,0.0
33642.0,2012/6/11,2012/6/11,女,4.0,广州,广东,CN,31.0,2014/3/31,16.0,10711.0,0.0,0.0,1816.0,11035.0,25365.0,14198.72,2014/2/22,2.0,1338.875,0.0,39.0,41.4,288.0,0.0,0.0,0.0,0.559776069,3.0,13.0,922.0,9789.0,0.0,0.0,0.0,0.0,10711.0,9789.0,0.8125,0.1875,0.086071695,0.9138349509999999,0.0
51556.0,2012/6/6,2012/6/6,男,4.0,邓洲市,河南,CN,28.0,2014/3/31,12.0,14058.0,0.0,0.0,9197.0,2411.0,15831.0,14179.2,2014/3/18,1.5,1757.25,0.0,14.0,59.18181818,205.0,0.0,0.0,1.0,0.895660413,9.0,3.0,10358.0,3700.0,0.0,0.0,0.0,0.0,14058.0,3700.0,0.25,0.75,0.736752258,0.263176613,1.0
14296.0,2011/4/23,2011/4/23,男,4.0,广州,广东,CN,32.0,2014/3/31,13.0,8644.0,0.0,0.0,1225.0,9435.0,25308.0,14165.09,2014/2/24,1.625,1080.5,95.0,37.0,49.91666667,149.0,0.0,0.0,0.0,0.5597079970000001,3.0,10.0,466.0,8178.0,0.0,0.0,0.0,0.0,8644.0,8178.0,0.7692307690000001,0.23076923100000002,0.053903991,0.945980335,0.0
15663.0,2012/6/6,2012/6/6,男,4.0,西安,陕西,CN,42.0,2014/3/31,11.0,12217.0,0.0,0.0,2300.0,1206.0,18409.0,14160.1,2013/8/10,1.375,1527.125,0.0,235.0,43.0,116.0,0.0,0.0,0.0,0.7691944159999999,8.0,3.0,8414.0,3803.0,0.0,0.0,0.0,0.0,12217.0,3803.0,0.272727273,0.727272727,0.688656081,0.311262072,0.0
45702.0,2006/4/18,2006/5/23,男,4.0,广州,广东,CN,35.0,2014/3/31,15.0,11068.0,0.0,0.0,12993.0,0.0,23012.0,14136.35,2013/1/17,1.875,1383.5,38.0,440.0,18.07142857,56.0,3429.0,168.0,0.0,0.6143034070000001,15.0,0.0,11068.0,0.0,0.0,3597.0,3597.0,168.0,14665.0,168.0,0.0,1.0,0.999909658,0.0,14.0
4044.0,2009/1/21,2009/7/23,男,4.0,Fairview Park,Yuen Long,HK,39.0,2014/3/31,14.0,10156.0,0.0,0.0,4135.0,6513.0,20278.0,14135.63,2014/3/11,1.75,1269.5,18.0,21.0,53.23076923,224.0,0.0,0.0,0.0,0.697091922,7.0,7.0,5474.0,4682.0,0.0,0.0,0.0,0.0,10156.0,4682.0,0.5,0.5,0.5389386629999999,0.460962883,0.0
27751.0,2006/5/18,2006/5/18,男,4.0,北京,北京,CN,52.0,2014/3/31,11.0,13298.0,0.0,0.0,8138.0,4804.0,17034.0,14133.9,2013/12/20,1.375,1662.25,19.0,103.0,60.9,224.0,0.0,0.0,0.0,0.82974639,7.0,4.0,7965.0,5333.0,0.0,0.0,0.0,0.0,13298.0,5333.0,0.363636364,0.636363636,0.598917212,0.401007595,0.0
19660.0,2011/4/5,2011/4/5,男,4.0,南阳县,河南,CN,47.0,2014/3/31,10.0,13560.0,0.0,0.0,5050.0,5319.0,14775.0,14103.77,2013/10/29,1.25,1695.0,150.0,155.0,47.33333333,178.0,0.0,0.0,0.0,0.954569882,3.0,7.0,5632.0,7928.0,0.0,0.0,0.0,0.0,13560.0,7928.0,0.7,0.3,0.415308606,0.584617654,0.0
39708.0,2008/10/18,2008/11/4,男,4.0,深圳,广东,CN,43.0,2014/3/31,17.0,9027.0,0.0,0.0,4792.0,8529.0,24724.0,14102.26,2014/3/25,2.125,1128.375,6.0,7.0,44.875,118.0,0.0,0.0,1.0,0.570387478,6.0,11.0,3492.0,5535.0,0.0,0.0,0.0,0.0,9027.0,5535.0,0.647058824,0.352941176,0.38679663299999995,0.6130926010000001,1.0
14287.0,2011/4/26,2011/4/26,女,4.0,青岛,山东,CN,44.0,2014/3/31,19.0,12658.0,0.0,0.0,11010.0,4845.0,17269.0,14080.65,2014/3/1,2.375,1582.25,4.0,31.0,38.66666667,197.0,800.0,0.0,0.0,0.815371475,13.0,6.0,9107.0,3551.0,0.0,800.0,800.0,0.0,13458.0,3551.0,0.31578947399999996,0.684210526,0.7194091159999999,0.28051188899999996,1.0
20359.0,2005/7/21,2005/9/27,男,4.0,北京,北京,CN,40.0,2014/3/31,17.0,12168.0,0.0,0.0,2411.0,10604.0,21013.0,14052.53,2014/3/5,2.125,1521.0,141.0,27.0,35.1875,211.0,0.0,0.0,0.0,0.668754105,4.0,13.0,1827.0,10341.0,0.0,0.0,0.0,0.0,12168.0,10341.0,0.764705882,0.235294118,0.15013559,0.8497822340000001,0.0
40748.0,2010/7/8,2011/11/18,男,4.0,LREMORNE,N S W,AU,61.0,2014/3/31,5.0,16180.0,0.0,0.0,2020.0,10165.0,13038.0,14045.9,2013/11/17,0.625,2022.5,222.0,136.0,93.25,368.0,0.0,0.0,0.0,1.077304801,2.0,3.0,1661.0,14519.0,0.0,0.0,0.0,0.0,16180.0,14519.0,0.6,0.4,0.10265125800000001,0.897286941,0.0
61960.0,2012/2/28,2012/2/28,男,4.0,沈阳,辽宁,CN,61.0,2014/3/31,16.0,12961.0,0.0,0.0,11015.0,2107.0,15576.0,14040.73,2014/1/22,2.0,1620.125,79.0,70.0,38.8,243.0,0.0,0.0,0.0,0.9014336159999999,13.0,3.0,10607.0,2354.0,0.0,0.0,0.0,0.0,12961.0,2354.0,0.1875,0.8125,0.818315075,0.181607777,0.0
41782.0,2011/10/28,2011/10/28,女,4.0,北京,北京,CN,28.0,2014/3/31,17.0,12262.0,0.0,0.0,10353.0,2846.0,26003.0,14040.65,2013/11/2,2.125,1532.75,117.0,151.0,28.9375,162.0,0.0,0.0,0.0,0.539962697,14.0,3.0,10206.0,2056.0,0.0,0.0,0.0,0.0,12262.0,2056.0,0.176470588,0.8235294120000001,0.832259643,0.167658811,0.0
6717.0,2012/8/30,2012/8/30,男,4.0,上海,.,CN,29.0,2014/3/31,12.0,12554.0,0.0,0.0,6953.0,536.0,16273.0,14037.66,2013/11/27,1.714285714,1793.4285710000001,0.0,126.0,41.27272727,117.0,0.0,0.0,1.0,0.86263504,8.0,4.0,9605.0,2949.0,0.0,0.0,0.0,0.0,12554.0,2949.0,0.333333333,0.666666667,0.765033851,0.234886499,1.0
12434.0,2008/6/12,2009/2/9,男,4.0,广州,广东,CN,31.0,2014/3/31,13.0,13152.0,0.0,0.0,6460.0,5132.0,23855.0,14029.02,2014/2/13,1.625,1644.0,42.0,48.0,53.41666667,270.0,8394.0,1748.0,1.0,0.588095577,8.0,5.0,4938.0,8214.0,0.0,10142.0,10142.0,1748.0,23294.0,9962.0,0.384615385,0.615384615,0.37542765899999997,0.624496313,32.0
48993.0,2009/10/18,2010/3/30,男,4.0,武汉市,湖北省,CN,48.0,2014/3/31,15.0,13909.0,0.0,0.0,6915.0,3903.0,17179.0,13998.27,2014/3/16,1.875,1738.625,178.0,16.0,38.35714286,138.0,0.0,0.0,0.0,0.814847779,8.0,7.0,7613.0,6296.0,0.0,0.0,0.0,0.0,13909.0,6296.0,0.46666666700000003,0.533333333,0.547304098,0.452624012,0.0
20259.0,2005/4/19,2005/6/7,男,4.0,,,CN,49.0,2014/3/31,22.0,11320.0,0.0,0.0,5431.0,9192.0,21019.0,13975.47,2014/3/5,2.75,1415.0,13.0,27.0,32.904761900000004,139.0,0.0,0.0,0.0,0.664896998,8.0,14.0,4246.0,7074.0,0.0,0.0,0.0,0.0,11320.0,7074.0,0.636363636,0.363636364,0.37505520700000006,0.624856461,0.0
363.0,2012/4/17,2012/5/7,女,4.0,大连,辽宁,CN,38.0,2014/3/31,27.0,12236.0,0.0,0.0,11614.0,4864.0,16782.0,13909.05,2014/2/17,3.375,1529.5,20.0,44.0,25.03846154,194.0,0.0,0.0,0.0,0.828807651,19.0,8.0,8536.0,3700.0,0.0,0.0,0.0,0.0,12236.0,3700.0,0.296296296,0.703703704,0.6975565909999999,0.30236169,0.0
39926.0,2010/6/18,2010/11/17,男,4.0,上海市,上海,CN,45.0,2014/3/31,13.0,10212.0,0.0,0.0,2280.0,5938.0,16307.0,13899.48,2014/2/3,1.625,1276.5,0.0,58.0,56.08333333,154.0,0.0,614.0,0.0,0.8523627890000001,8.0,5.0,6593.0,3619.0,0.0,614.0,614.0,614.0,10826.0,4233.0,0.384615385,0.615384615,0.645549789,0.354352296,1.0
49205.0,2009/12/9,2010/3/13,男,4.0,南京,江苏,CN,53.0,2014/3/31,10.0,12195.0,0.0,0.0,9113.0,3220.0,16368.0,13899.21,2013/12/3,1.25,1524.375,3.0,120.0,67.55555556,197.0,0.0,0.0,0.0,0.849169721,7.0,3.0,9445.0,2750.0,0.0,0.0,0.0,0.0,12195.0,2750.0,0.3,0.7,0.7744342409999999,0.225483765,0.0
16522.0,2013/3/21,2013/3/23,男,4.0,鞍山,辽宁,CN,44.0,2014/3/31,20.0,10701.0,0.0,0.0,1764.0,10473.0,20152.0,13885.92,2014/3/30,4.0,2140.2,2.0,2.0,19.63157895,92.0,0.0,0.0,0.0,0.68905915,3.0,17.0,1734.0,8967.0,0.0,0.0,0.0,0.0,10701.0,8967.0,0.85,0.15,0.16202579,0.83788077,0.0
698.0,2006/6/1,2006/11/25,女,4.0,,,HK,49.0,2014/3/31,13.0,8907.0,0.0,0.0,10920.0,0.0,21243.0,13875.7,2013/3/25,1.625,1113.375,59.0,373.0,24.91666667,71.0,0.0,0.0,0.0,0.653189286,13.0,0.0,8907.0,0.0,0.0,0.0,0.0,0.0,8907.0,0.0,0.0,1.0,0.9998877409999999,0.0,0.0
7677.0,2010/6/7,2010/6/8,男,4.0,上海,,CN,37.0,2014/3/31,11.0,8243.0,0.0,0.0,7322.0,0.0,25552.0,13869.55,2013/5/19,1.375,1030.375,24.0,318.0,38.9,70.0,1230.0,0.0,0.0,0.542797041,10.0,1.0,7766.0,477.0,0.0,1230.0,1230.0,0.0,9473.0,477.0,0.090909091,0.9090909090000001,0.942018438,0.057860262,1.0
60286.0,2011/11/19,2011/11/19,男,4.0,天津,天津,CN,48.0,2014/3/31,16.0,9069.0,0.0,0.0,6214.0,5824.0,25801.0,13833.12,2014/1/23,2.0,1133.625,25.0,69.0,42.46666667,140.0,4228.0,0.0,0.0,0.536146661,8.0,8.0,5772.0,3297.0,0.0,4228.0,4228.0,0.0,13297.0,3297.0,0.5,0.5,0.6363836820000001,0.36350606399999996,2.0
5797.0,2012/2/24,2012/2/24,女,4.0,广州,广东,CN,57.0,2014/3/31,8.0,8391.0,0.0,0.0,6208.0,4260.0,19084.0,13803.2,2013/9/7,1.0,1048.875,48.0,207.0,68.0,432.0,0.0,0.0,0.0,0.723286523,4.0,4.0,4733.0,3658.0,0.0,0.0,0.0,0.0,8391.0,3658.0,0.5,0.5,0.563989514,0.435891325,0.0
6890.0,2012/9/2,2012/9/2,男,4.0,GORGAON,HARYAN,IN,64.0,2014/3/31,16.0,11762.0,0.0,0.0,3430.0,12210.0,18898.0,13801.21,2014/3/19,2.285714286,1680.285714,0.0,13.0,37.6,113.0,0.0,1462.0,0.0,0.730300032,4.0,12.0,2080.0,9682.0,0.0,1462.0,1462.0,1462.0,13224.0,11144.0,0.75,0.25,0.17682564,0.823089348,1.0
26460.0,2010/12/13,2011/1/23,男,4.0,厦门,福建,CN,38.0,2014/3/31,14.0,8996.0,0.0,0.0,5755.0,4198.0,23452.0,13756.42,2013/11/7,1.75,1124.5,6.0,146.0,44.53846154,185.0,0.0,200.0,0.0,0.586577691,7.0,7.0,5353.0,3643.0,0.0,200.0,200.0,200.0,9196.0,3843.0,0.5,0.5,0.5949761029999999,0.40491274899999996,2.0
41741.0,2011/9/6,2011/9/6,女,4.0,上海市,上海市,CN,29.0,2014/3/31,14.0,12179.0,0.0,0.0,8240.0,4922.0,22262.0,13754.5,2014/2/17,1.75,1522.375,161.0,44.0,40.46153846,196.0,479.0,710.0,0.0,0.617846555,8.0,6.0,8116.0,4063.0,0.0,1189.0,1189.0,710.0,13368.0,4773.0,0.428571429,0.571428571,0.666338259,0.333579639,3.0
57956.0,2012/1/19,2012/1/19,女,4.0,,,MO,27.0,2014/3/31,16.0,10385.0,0.0,0.0,5924.0,6721.0,25629.0,13752.02,2014/2/16,2.0,1298.125,52.0,45.0,42.26666667,192.0,0.0,0.0,0.0,0.536580436,8.0,8.0,3970.0,6415.0,0.0,0.0,0.0,0.0,10385.0,6415.0,0.5,0.5,0.38224533,0.617658386,0.0
16479.0,2013/3/27,2013/6/19,男,4.0,北京,.,CN,45.0,2014/3/31,13.0,10273.0,0.0,0.0,0.0,12662.0,22395.0,13751.0,2014/3/20,2.6,2054.6,84.0,12.0,22.91666667,147.0,0.0,0.0,0.0,0.6140209870000001,0.0,13.0,0.0,10273.0,0.0,0.0,0.0,0.0,10273.0,10273.0,1.0,0.0,0.0,0.9999026670000001,0.0
59792.0,2011/7/25,2011/7/25,男,4.0,北京,北京,CN,34.0,2014/3/31,10.0,12869.0,0.0,0.0,10030.0,1560.0,14064.0,13732.18,2013/9/23,1.25,1608.625,7.0,191.0,59.22222222,181.0,0.0,0.0,0.0,0.976406428,7.0,3.0,10459.0,2410.0,0.0,0.0,0.0,0.0,12869.0,2410.0,0.3,0.7,0.812665113,0.187257187,0.0
24844.0,2012/7/5,2012/7/15,男,4.0,北京,北京,CN,42.0,2014/3/31,4.0,12079.0,0.0,0.0,8120.0,0.0,19142.0,13727.1,2012/7/23,0.571428571,1725.5714289999999,10.0,618.0,2.666666667,8.0,0.0,0.0,0.0,0.717119423,4.0,0.0,12079.0,0.0,0.0,0.0,0.0,0.0,12079.0,0.0,0.0,1.0,0.9999172190000001,0.0,0.0
12271.0,2008/4/30,2008/9/9,男,4.0,广州,广东,CN,35.0,2014/3/31,12.0,12311.0,0.0,0.0,5986.0,5380.0,17618.0,13724.69,2013/10/29,1.5,1538.875,48.0,155.0,48.0,158.0,0.0,0.0,0.0,0.779015212,8.0,4.0,6369.0,5942.0,0.0,0.0,0.0,0.0,12311.0,5942.0,0.333333333,0.666666667,0.517300195,0.482618583,0.0
62274.0,2010/7/30,2010/7/30,男,4.0,乌鲁木齐,新疆,CN,55.0,2014/3/31,11.0,10509.0,0.0,0.0,3866.0,8969.0,23452.0,13704.58,2014/3/20,1.375,1313.625,11.0,12.0,70.8,339.0,0.0,0.0,1.0,0.584367218,3.0,8.0,3021.0,7488.0,0.0,0.0,0.0,0.0,10509.0,7488.0,0.727272727,0.272727273,0.287440533,0.71246432,1.0
508.0,2013/1/21,2013/1/21,男,4.0,沈阳,辽宁,CN,29.0,2014/3/31,9.0,8762.0,0.0,0.0,3194.0,8562.0,21548.0,13704.47,2014/3/30,1.8,1752.4,0.0,2.0,54.25,112.0,0.0,1408.0,0.0,0.635997308,2.0,7.0,3130.0,5632.0,0.0,1408.0,1408.0,1408.0,10170.0,7040.0,0.7777777779999999,0.222222222,0.35718361299999996,0.642702271,7.0
52709.0,2009/9/16,2009/9/16,男,4.0,长春,吉林,CN,46.0,2014/3/31,16.0,11510.0,0.0,0.0,8462.0,4695.0,19333.0,13699.14,2013/12/11,2.0,1438.75,43.0,112.0,38.4,120.0,1500.0,0.0,0.0,0.7085884240000001,11.0,5.0,7796.0,3714.0,0.0,1500.0,1500.0,0.0,13010.0,3714.0,0.3125,0.6875,0.677265225,0.322647902,1.0
43103.0,2012/11/25,2013/1/15,女,4.0,大连,辽宁,CN,24.0,2014/3/31,15.0,9013.0,0.0,0.0,981.0,10804.0,26392.0,13694.32,2014/3/26,2.5,1502.166667,51.0,6.0,31.14285714,97.0,0.0,0.0,0.0,0.518881479,2.0,13.0,335.0,8678.0,0.0,0.0,0.0,0.0,9013.0,8678.0,0.8666666670000001,0.133333333,0.037164411,0.9627246509999999,0.0
47252.0,2005/5/14,2006/6/17,男,4.0,上海,上海,CN,43.0,2014/3/31,11.0,12752.0,0.0,0.0,2552.0,8700.0,11670.0,13693.13,2014/3/19,1.375,1594.0,22.0,13.0,69.6,184.0,0.0,500.0,0.0,1.173361611,4.0,7.0,5324.0,7428.0,0.0,500.0,500.0,500.0,13252.0,7928.0,0.636363636,0.363636364,0.417470399,0.582451188,1.0
5557.0,2011/1/1,2012/2/27,男,4.0,广州市,广东省,CN,30.0,2014/3/31,14.0,9271.0,0.0,0.0,5083.0,6258.0,25232.0,13687.95,2014/3/18,1.75,1158.875,28.0,14.0,53.0,180.0,0.0,0.0,0.0,0.542483751,5.0,9.0,4632.0,4639.0,0.0,0.0,0.0,0.0,9271.0,4639.0,0.642857143,0.35714285700000004,0.499568594,0.500323555,0.0
49360.0,2009/10/12,2013/1/10,男,4.0,杭州,浙江,CN,32.0,2014/3/31,15.0,12127.0,0.0,0.0,2695.0,9293.0,19707.0,13640.3,2014/3/31,1.875,1515.875,284.0,1.0,31.85714286,94.0,0.0,0.0,0.0,0.692155072,4.0,11.0,2202.0,9925.0,0.0,0.0,0.0,0.0,12127.0,9925.0,0.7333333329999999,0.26666666699999997,0.181563325,0.8183542220000001,0.0
47222.0,2005/4/22,2005/5/4,男,4.0,,,CN,58.0,2014/3/31,12.0,9545.0,0.0,0.0,6120.0,5799.0,22046.0,13630.54,2014/3/3,1.5,1193.125,104.0,29.0,54.36363636,242.0,0.0,0.0,0.0,0.618277239,6.0,6.0,3815.0,5730.0,0.0,0.0,0.0,0.0,9545.0,5730.0,0.5,0.5,0.39964383,0.600251414,0.0
35281.0,2010/8/10,2010/8/31,女,4.0,乌鲁木齐市,新疆,CN,51.0,2014/3/31,10.0,9487.0,0.0,0.0,6013.0,3275.0,23102.0,13628.55,2014/1/12,1.25,1185.875,39.0,80.0,68.0,154.0,0.0,0.0,0.0,0.5899294429999999,7.0,3.0,6249.0,3238.0,0.0,0.0,0.0,0.0,9487.0,3238.0,0.3,0.7,0.658621417,0.34127318700000003,0.0
3131.0,2008/3/13,2010/1/12,男,4.0,北京,北京,CN,52.0,2014/3/31,8.0,13312.0,0.0,0.0,8916.0,3656.0,15239.0,13623.58,2013/11/1,1.0,1664.0,37.0,152.0,77.42857143,219.0,0.0,0.0,0.0,0.8939943570000001,5.0,3.0,9552.0,3760.0,0.0,0.0,0.0,0.0,13312.0,3760.0,0.375,0.625,0.717494179,0.282430707,0.0
6028.0,2012/7/1,2012/7/1,男,4.0,深圳,广东,CN,31.0,2014/3/31,17.0,9197.0,0.0,0.0,5998.0,7335.0,23702.0,13623.17,2014/3/13,2.4285714290000002,1313.857143,0.0,19.0,38.8125,158.0,0.0,1135.0,0.0,0.574768796,9.0,8.0,3884.0,5313.0,0.0,1135.0,1135.0,1135.0,10332.0,6448.0,0.470588235,0.529411765,0.42226571,0.577625571,1.0
29751.0,2007/11/1,2007/12/10,男,5.0,深圳,广东,CN,61.0,2014/3/31,20.0,12870.0,0.0,0.0,4360.0,12009.0,14326.0,13617.43,2014/3/31,2.5,1608.75,112.0,1.0,32.52631579,158.0,0.0,0.0,0.0,0.950539578,6.0,14.0,2935.0,9935.0,0.0,0.0,0.0,0.0,12870.0,9935.0,0.7,0.3,0.22803201,0.7718902959999999,0.0
15589.0,2012/7/2,2012/7/24,女,4.0,周口,河南,CN,46.0,2014/3/31,20.0,13492.0,0.0,0.0,4680.0,8364.0,15716.0,13601.65,2014/3/20,2.857142857,1927.4285710000001,22.0,12.0,31.84210526,124.0,0.0,0.0,0.0,0.8654651309999999,7.0,13.0,4540.0,8952.0,0.0,0.0,0.0,0.0,13492.0,8952.0,0.65,0.35,0.33647076299999995,0.663455125,0.0
60729.0,2012/6/13,2012/6/13,男,4.0,广州,广东,CN,32.0,2014/3/31,18.0,8918.0,0.0,0.0,2774.0,6978.0,22811.0,13578.01,2014/3/24,2.25,1114.75,0.0,8.0,38.23529412,181.0,0.0,0.0,0.0,0.5952395770000001,6.0,12.0,3083.0,5835.0,0.0,0.0,0.0,0.0,8918.0,5835.0,0.666666667,0.333333333,0.345666555,0.654221325,0.0
43470.0,2013/1/16,2013/1/16,男,4.0,西安,陕西,CN,38.0,2014/3/31,14.0,9094.0,0.0,0.0,2832.0,10144.0,21416.0,13572.22,2014/3/28,2.8,1818.8,0.0,4.0,33.61538462,119.0,0.0,0.0,0.0,0.633742062,3.0,11.0,1841.0,7253.0,0.0,0.0,0.0,0.0,9094.0,7253.0,0.7857142859999999,0.214285714,0.202418911,0.797471138,0.0
2423.0,2007/8/27,2007/11/25,男,4.0,深圳,广东,CN,46.0,2014/3/31,14.0,10414.0,0.0,0.0,3468.0,8096.0,19515.0,13567.85,2014/2/28,1.75,1301.75,82.0,33.0,47.38461538,240.0,0.0,0.0,0.0,0.69525237,5.0,9.0,2659.0,7755.0,0.0,0.0,0.0,0.0,10414.0,7755.0,0.642857143,0.35714285700000004,0.255304849,0.7445991359999999,0.0
18907.0,2006/6/28,2006/6/29,男,4.0,汕头,广东,CN,57.0,2014/3/31,12.0,10365.0,0.0,0.0,6567.0,6456.0,19136.0,13567.25,2014/3/7,1.5,1295.625,40.0,25.0,60.54545455,177.0,0.0,0.0,1.0,0.708990907,5.0,7.0,4798.0,5567.0,0.0,0.0,0.0,0.0,10365.0,5567.0,0.583333333,0.41666666700000005,0.46285934799999995,0.537044183,1.0
37911.0,2013/1/19,2013/8/19,女,4.0,大连,辽宁,CN,57.0,2014/3/31,13.0,12666.0,0.0,0.0,0.0,13038.0,15221.0,13558.0,2014/3/30,2.6,2533.2,212.0,2.0,18.66666667,104.0,0.0,2500.0,0.0,0.890743052,0.0,13.0,0.0,12666.0,0.0,2500.0,2500.0,2500.0,15166.0,15166.0,1.0,0.0,0.0,0.999921055,1.0
49471.0,2010/5/26,2010/6/14,男,4.0,上海,上海,CN,44.0,2014/3/31,17.0,13329.0,0.0,0.0,6685.0,6655.0,15586.0,13556.92,2014/2/27,2.125,1666.125,57.0,34.0,40.0,116.0,0.0,0.0,0.0,0.8698139359999999,9.0,8.0,6180.0,7149.0,0.0,0.0,0.0,0.0,13329.0,7149.0,0.470588235,0.529411765,0.46361590399999997,0.5363090770000001,1.0
3419.0,2008/9/14,2008/10/14,男,4.0,北京,北京,CN,48.0,2014/3/31,8.0,13277.0,0.0,0.0,516.0,11416.0,13472.0,13523.52,2014/3/22,1.0,1659.625,228.0,10.0,70.42857143,187.0,0.0,2019.0,0.0,1.003824228,1.0,7.0,308.0,12969.0,0.0,2019.0,2019.0,2019.0,15296.0,14988.0,0.875,0.125,0.023196263999999998,0.976728423,1.0
3395.0,2010/3/12,2010/3/28,男,4.0,大冶,湖北,CN,45.0,2014/3/31,15.0,11463.0,0.0,0.0,2881.0,8732.0,16547.0,13501.9,2014/3/23,1.875,1432.875,72.0,9.0,46.42857143,191.0,0.0,0.0,0.0,0.8159726840000001,5.0,10.0,3255.0,8208.0,0.0,0.0,0.0,0.0,11463.0,8208.0,0.666666667,0.333333333,0.28393231,0.7159804609999999,0.0
52679.0,2010/8/24,2010/8/24,女,4.0,广州,广东,CN,56.0,2014/3/31,10.0,10232.0,0.0,0.0,1865.0,9761.0,20425.0,13500.83,2013/10/29,1.25,1279.0,45.0,155.0,59.0,375.0,0.0,0.0,0.0,0.660995349,2.0,8.0,1084.0,9148.0,0.0,0.0,0.0,0.0,10232.0,9148.0,0.8,0.2,0.105931789,0.893970488,0.0
5759.0,2012/3/28,2012/3/28,女,4.0,广州,广东,CN,57.0,2014/3/31,9.0,11276.0,0.0,0.0,5472.0,5725.0,21064.0,13487.99,2013/7/31,1.125,1409.5,100.0,245.0,48.25,236.0,0.0,0.0,0.0,0.640333745,5.0,4.0,5947.0,5329.0,0.0,0.0,0.0,0.0,11276.0,5329.0,0.444444444,0.5555555560000001,0.527356566,0.47255475700000005,0.0
12921.0,2010/7/18,2011/1/31,男,4.0,上海,上海,CN,46.0,2014/3/31,13.0,11329.0,0.0,0.0,5310.0,3500.0,15791.0,13470.29,2014/2/3,1.625,1416.125,66.0,58.0,50.58333333,145.0,0.0,0.0,0.0,0.853035907,7.0,6.0,7741.0,3588.0,0.0,0.0,0.0,0.0,11329.0,3588.0,0.46153846200000004,0.538461538,0.683230362,0.316681377,0.0
24494.0,2012/7/28,2012/8/5,女,4.0,北京,北京,CN,36.0,2014/3/31,14.0,11375.0,0.0,0.0,11810.0,0.0,18673.0,13463.15,2013/2/20,2.0,1625.0,8.0,406.0,15.30769231,63.0,0.0,0.0,0.0,0.720995555,14.0,0.0,11375.0,0.0,0.0,0.0,0.0,0.0,11375.0,0.0,0.0,1.0,0.999912096,0.0,0.0
56706.0,2007/10/25,2007/12/13,男,4.0,广州,广东,CN,26.0,2014/3/31,2.0,15076.0,0.0,0.0,4100.0,4300.0,15212.0,13462.62,2014/1/6,0.25,1884.5,329.0,86.0,316.0,316.0,0.0,0.0,0.0,0.885,1.0,1.0,7538.0,7538.0,0.0,0.0,0.0,0.0,15076.0,7538.0,0.5,0.5,0.49996683700000005,0.49996683700000005,0.0
