MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight
62663.0,2007/5/11,2007/5/12,男,4.0,北京,北京,CN,,2014/3/31,26.0,23772.0,0.0,0.0,4527.0,19394.0,31859.0,26141.85,2014/3/1,3.25,2971.5,68.0,31.0,25.28,226.0,0.0,2000.0,0.0,0.820548354,6.0,20.0,3498.0,20274.0,0.0,2000.0,2000.0,2000.0,25772.0,22274.0,0.7692307690000001,0.23076923100000002,0.147141715,0.85281622,1.0
630.0,2005/10/31,2005/10/31,男,4.0,大连,辽宁,CN,42.0,2014/3/31,25.0,18996.0,0.0,0.0,10374.0,13716.0,38481.0,26074.42,2014/3/20,3.125,2374.5,123.0,12.0,24.83333333,164.0,0.0,0.0,3.0,0.677592058,12.0,13.0,7392.0,11604.0,0.0,0.0,0.0,0.0,18996.0,11604.0,0.52,0.48,0.389114071,0.610833289,3.0
26878.0,2007/10/30,2007/10/30,女,4.0,哈尔滨,黑龙江,CN,47.0,2014/3/31,17.0,20865.0,0.0,0.0,11533.0,6936.0,39499.0,26053.51,2014/1/27,2.125,2608.125,10.0,65.0,41.0,144.0,0.0,0.0,1.0,0.65959923,11.0,6.0,14161.0,6704.0,0.0,0.0,0.0,0.0,20865.0,6704.0,0.352941176,0.647058824,0.678663855,0.32128822,1.0
43189.0,2012/11/10,2012/11/10,男,4.0,广州,广东,CN,54.0,2014/3/31,23.0,19891.0,0.0,0.0,5423.0,15414.0,41025.0,26049.45,2013/12/1,3.833333333,3315.166667,0.0,122.0,17.54545455,52.0,0.0,0.0,1.0,0.634965265,7.0,16.0,3225.0,16666.0,0.0,0.0,0.0,0.0,19891.0,16666.0,0.695652174,0.304347826,0.16212547800000002,0.8378242509999999,1.0
40726.0,2011/12/28,2012/3/15,男,4.0,淄博市,山东省,CN,43.0,2014/3/31,29.0,19656.0,0.0,0.0,17393.0,7565.0,37212.0,26040.64,2013/11/25,3.625,2457.0,85.0,128.0,18.5,72.0,0.0,0.0,0.0,0.699791465,21.0,8.0,13851.0,5805.0,0.0,0.0,0.0,0.0,19656.0,5805.0,0.275862069,0.7241379309999999,0.7046344809999999,0.295314646,0.0
21928.0,2009/1/18,2009/1/18,男,5.0,　,　,HK,40.0,2014/3/31,17.0,25483.0,0.0,436.0,11235.0,15751.0,18964.0,26040.18,2014/3/7,2.125,3185.375,107.0,25.0,37.4375,161.0,0.0,0.0,0.0,1.373137524,6.0,11.0,10038.0,15445.0,436.0,0.0,436.0,436.0,25919.0,15881.0,0.647058824,0.352941176,0.39389420799999997,0.606066552,0.0
49440.0,2009/12/1,2009/12/28,女,4.0,咸阳,陕西,CN,46.0,2014/3/31,20.0,23231.0,0.0,0.0,15032.0,10343.0,30301.0,26027.4,2014/2/26,2.5,2903.875,11.0,35.0,36.05263158,98.0,0.0,0.0,3.0,0.85896175,12.0,8.0,13591.0,9640.0,0.0,0.0,0.0,0.0,23231.0,9640.0,0.4,0.6,0.5850120520000001,0.414944904,3.0
48453.0,2008/8/8,2008/12/22,男,5.0,郑州,河南,CN,46.0,2014/3/31,30.0,24448.0,0.0,0.0,14467.0,8195.0,30565.0,25989.11,2014/2/22,3.75,3056.0,34.0,39.0,22.68965517,83.0,0.0,0.0,0.0,0.8502898740000001,20.0,10.0,14964.0,9484.0,0.0,0.0,0.0,0.0,24448.0,9484.0,0.333333333,0.666666667,0.612049573,0.387909526,1.0
48244.0,2008/5/11,2008/7/20,男,4.0,广州,广东,CN,38.0,2014/3/31,22.0,22481.0,0.0,0.0,12182.0,11183.0,36245.0,25981.94,2014/2/2,2.75,2810.125,12.0,59.0,31.42857143,113.0,0.0,0.0,1.0,0.716842047,11.0,11.0,11196.0,11285.0,0.0,0.0,0.0,0.0,22481.0,11285.0,0.5,0.5,0.497998399,0.501957121,1.0
47779.0,2007/10/23,2011/6/19,女,4.0,郑州,河南,CN,47.0,2014/3/31,29.0,24932.0,0.0,0.0,13034.0,8732.0,29856.0,25900.4,2014/2/3,3.625,3116.5,6.0,58.0,23.82142857,109.0,1292.0,0.0,0.0,0.867510718,19.0,10.0,15486.0,9446.0,0.0,1292.0,1292.0,0.0,26224.0,9446.0,0.344827586,0.655172414,0.62110456,0.37885533200000004,2.0
24968.0,2012/9/3,2012/9/3,男,4.0,乌鲁木齐,新疆,CN,44.0,2014/3/31,12.0,21123.0,0.0,0.0,9095.0,10185.0,31803.0,25886.45,2013/12/19,1.714285714,3017.571429,0.0,104.0,42.90909091,129.0,0.0,0.0,0.0,0.813962519,5.0,7.0,10965.0,10158.0,0.0,0.0,0.0,0.0,21123.0,10158.0,0.583333333,0.41666666700000005,0.519077826,0.480874834,0.0
27962.0,2006/10/12,2006/10/12,男,4.0,广州,广东,CN,37.0,2014/3/31,30.0,23440.0,0.0,0.0,14909.0,8636.0,30692.0,25867.07,2014/1/18,3.75,2930.0,9.0,74.0,22.34482759,88.0,0.0,0.0,0.0,0.8427951909999999,20.0,10.0,15632.0,7808.0,0.0,0.0,0.0,0.0,23440.0,7808.0,0.333333333,0.666666667,0.666865748,0.333091592,0.0
57148.0,2008/3/17,2008/3/17,女,4.0,广州,广东,CN,34.0,2014/3/31,25.0,21310.0,0.0,0.0,16229.0,8804.0,33485.0,25861.57,2014/3/28,3.125,2663.75,24.0,4.0,29.29166667,188.0,5865.0,2202.0,0.0,0.772332985,16.0,9.0,13113.0,8197.0,0.0,8067.0,8067.0,2202.0,29377.0,10399.0,0.36,0.64,0.615316034,0.38463704200000004,30.0
45143.0,2010/11/25,2011/4/3,男,4.0,深圳,广东,CN,49.0,2014/3/31,30.0,25394.0,0.0,0.0,8217.0,16407.0,32819.0,25837.42,2014/3/27,3.75,3174.25,33.0,5.0,23.89655172,92.0,0.0,0.0,0.0,0.7872701790000001,11.0,19.0,7490.0,17904.0,0.0,0.0,0.0,0.0,25394.0,17904.0,0.6333333329999999,0.36666666700000006,0.294939949,0.7050206729999999,0.0
4514.0,2010/7/30,2010/10/11,男,4.0,上海,上海,CN,35.0,2014/3/31,23.0,23495.0,0.0,0.0,3541.0,5205.0,29376.0,25826.25,2014/3/8,2.875,2936.875,29.0,24.0,30.81818182,130.0,8000.0,8800.0,4.0,0.87916156,15.0,8.0,15990.0,7505.0,0.0,16800.0,16800.0,8800.0,40295.0,16305.0,0.347826087,0.6521739129999999,0.6805413690000001,0.319416071,26.0
42993.0,2012/8/29,2012/8/29,女,4.0,沈阳,辽宁,CN,32.0,2014/3/31,17.0,18818.0,0.0,0.0,7456.0,13533.0,34905.0,25752.96,2013/12/23,2.4285714290000002,2688.285714,0.0,100.0,30.0625,134.0,716.0,0.0,0.0,0.737801461,7.0,10.0,6651.0,12167.0,0.0,716.0,716.0,0.0,19534.0,12167.0,0.588235294,0.41176470600000004,0.353419417,0.646527446,1.0
1246.0,2007/12/10,2008/7/27,男,5.0,.,北京,CN,47.0,2014/3/31,31.0,25233.0,0.0,96.0,7463.0,16852.0,28353.0,25540.09,2014/1/4,3.875,3154.125,39.0,88.0,20.13333333,103.0,0.0,0.0,0.0,0.9007896870000001,11.0,20.0,7005.0,18228.0,96.0,0.0,96.0,96.0,25329.0,18324.0,0.64516129,0.35483871,0.277601649,0.7223587220000001,1.0
38638.0,2007/7/25,2009/4/3,女,4.0,北京,北京,CN,43.0,2014/3/31,17.0,23054.0,0.0,0.0,10737.0,9690.0,30399.0,25528.46,2013/11/9,2.125,2881.75,67.0,144.0,32.5,88.0,0.0,217.0,0.0,0.839779598,8.0,9.0,13072.0,9982.0,0.0,217.0,217.0,217.0,23271.0,10199.0,0.529411765,0.470588235,0.5669919760000001,0.43296465,1.0
62774.0,2005/2/23,2005/2/23,男,4.0,哈尔滨,黑龙江,CN,50.0,2014/3/31,24.0,22948.0,0.0,0.0,13694.0,8217.0,33730.0,25514.05,2014/3/1,3.0,2868.5,24.0,31.0,29.39130435,175.0,0.0,0.0,0.0,0.7564201009999999,15.0,9.0,14609.0,8339.0,0.0,0.0,0.0,0.0,22948.0,8339.0,0.375,0.625,0.636585472,0.363370953,0.0
11463.0,2007/9/7,2007/9/7,男,4.0,,,HK,52.0,2014/3/31,23.0,22671.0,0.0,0.0,18079.0,4900.0,28446.0,25513.8,2014/2/5,2.875,2833.875,16.0,56.0,29.95454545,103.0,0.0,217.0,0.0,0.896920481,14.0,9.0,17928.0,4743.0,0.0,217.0,217.0,217.0,22888.0,4960.0,0.39130434799999997,0.608695652,0.7907551159999999,0.209200776,1.0
23705.0,2012/3/25,2012/3/25,男,4.0,广州市,广东,CN,67.0,2014/3/31,25.0,18890.0,0.0,0.0,9136.0,13739.0,39845.0,25473.97,2013/10/4,3.125,2361.25,0.0,180.0,22.95833333,94.0,0.0,0.0,0.0,0.639326641,11.0,14.0,7675.0,11215.0,0.0,0.0,0.0,0.0,18890.0,11215.0,0.56,0.44,0.406278122,0.593668943,0.0
12661.0,2010/4/10,2010/5/26,男,4.0,广州,广东,CN,42.0,2014/3/31,17.0,15383.0,0.0,0.0,5705.0,11027.0,38207.0,25472.19,2014/1/21,2.125,1922.875,207.0,71.0,28.3125,136.0,0.0,1462.0,0.0,0.6666890879999999,7.0,10.0,4538.0,10845.0,0.0,1462.0,1462.0,1462.0,16845.0,12307.0,0.588235294,0.41176470600000004,0.294981799,0.704953198,1.0
29093.0,2005/2/21,2005/3/10,男,4.0,,,CN,41.0,2014/3/31,19.0,22774.0,0.0,0.0,6564.0,12488.0,34841.0,25454.66,2014/1/6,2.375,2846.75,31.0,86.0,34.11111111,187.0,3956.0,5279.0,3.0,0.7305949890000001,9.0,10.0,6521.0,16253.0,0.0,9235.0,9235.0,5279.0,32009.0,21532.0,0.526315789,0.473684211,0.286322722,0.71363337,32.0
17324.0,2012/7/5,2012/7/5,男,5.0,沈阳,辽宁,CN,41.0,2014/3/31,45.0,24667.0,0.0,908.0,14389.0,15524.0,28198.0,25445.11,2014/3/14,6.428571429,3523.857143,0.0,18.0,14.04545455,67.0,0.0,0.0,0.0,0.902372863,21.0,24.0,11193.0,13474.0,908.0,0.0,908.0,908.0,25575.0,14382.0,0.533333333,0.46666666700000003,0.453745743,0.546213718,0.0
44512.0,2012/3/3,2012/3/17,男,4.0,乌鲁木齐,新疆,CN,40.0,2014/3/31,17.0,19990.0,0.0,0.0,7577.0,10846.0,38097.0,25429.24,2013/12/23,2.125,2498.75,113.0,100.0,32.375,149.0,0.0,1971.0,0.0,0.667486679,11.0,6.0,8769.0,11221.0,0.0,1971.0,1971.0,1971.0,21961.0,13192.0,0.352941176,0.647058824,0.438647391,0.561302586,1.0
62564.0,2006/6/24,2006/6/24,男,4.0,沈阳,辽宁,CN,48.0,2014/3/31,25.0,18830.0,0.0,0.0,9020.0,11002.0,40028.0,25411.65,2013/12/29,3.125,2353.75,146.0,94.0,20.45833333,139.0,0.0,0.0,1.0,0.634846857,14.0,11.0,10472.0,8358.0,0.0,0.0,0.0,0.0,18830.0,8358.0,0.44,0.56,0.556104296,0.4438425999999999,1.0
37521.0,2010/12/29,2011/4/5,男,4.0,香港,香港,HK,38.0,2014/3/31,25.0,25366.0,0.0,0.0,6201.0,12626.0,39050.0,25377.47,2014/3/29,3.125,3170.75,41.0,3.0,28.625,128.0,1500.0,800.0,1.0,0.649871191,10.0,15.0,10000.0,15366.0,0.0,2300.0,2300.0,800.0,27666.0,16166.0,0.6,0.4,0.394212954,0.605747625,4.0
17636.0,2006/5/15,2006/5/15,女,4.0,沈阳,辽宁,CN,57.0,2014/3/31,23.0,18599.0,0.0,0.0,11463.0,7130.0,37736.0,25368.54,2014/3/9,2.875,2324.875,6.0,23.0,31.90909091,154.0,0.0,0.0,1.0,0.6722636209999999,14.0,9.0,12244.0,6355.0,0.0,0.0,0.0,0.0,18599.0,6355.0,0.39130434799999997,0.608695652,0.65827957,0.34166666700000003,1.0
52725.0,2009/9/11,2009/9/11,男,4.0,KYOUNGGI-DO,SEOUL,KR,43.0,2014/3/31,10.0,23950.0,0.0,0.0,17100.0,3200.0,31568.0,25345.68,2013/11/30,1.25,2993.75,20.0,123.0,65.33333333,357.0,0.0,0.0,0.0,0.802891536,8.0,2.0,21763.0,2187.0,0.0,0.0,0.0,0.0,23950.0,2187.0,0.2,0.8,0.9086468209999999,0.09131142699999999,0.0
21285.0,2008/5/12,2008/5/29,男,4.0,上海,上海,CN,40.0,2014/3/31,25.0,21635.0,0.0,0.0,9651.0,9634.0,34135.0,25345.37,2013/12/6,3.125,2704.375,0.0,117.0,25.58333333,67.0,2400.0,4000.0,0.0,0.7425038820000001,15.0,10.0,12933.0,8702.0,0.0,6400.0,6400.0,4000.0,28035.0,12702.0,0.4,0.6,0.597753744,0.402200037,9.0
33080.0,2013/1/6,2013/1/6,男,4.0,昆明,云南,CN,38.0,2014/3/31,17.0,22256.0,0.0,0.0,4554.0,19041.0,33245.0,25327.18,2014/1/31,3.4,4451.2,0.0,61.0,24.375,52.0,0.0,0.0,0.0,0.761834261,3.0,14.0,3497.0,18759.0,0.0,0.0,0.0,0.0,22256.0,18759.0,0.8235294120000001,0.176470588,0.157119109,0.842835962,0.0
1042.0,2007/2/22,2007/5/31,男,4.0,广州,广东,CN,48.0,2014/3/31,20.0,22131.0,0.0,0.0,16050.0,5853.0,37951.0,25297.74,2014/2/3,2.5,2766.375,21.0,58.0,34.31578947,115.0,0.0,0.0,1.0,0.66658955,14.0,6.0,15644.0,6487.0,0.0,0.0,0.0,0.0,22131.0,6487.0,0.3,0.7,0.70684981,0.293105006,1.0
39127.0,2008/11/25,2011/12/20,女,5.0,广州,广东,CN,37.0,2014/3/31,37.0,23587.0,0.0,0.0,13302.0,13395.0,33612.0,25286.43,2014/3/25,4.625,2948.375,50.0,7.0,18.72222222,118.0,0.0,0.0,0.0,0.752303642,19.0,18.0,11099.0,12488.0,0.0,0.0,0.0,0.0,23587.0,12488.0,0.486486486,0.513513514,0.470535866,0.52942174,0.0
35370.0,2012/8/1,2013/8/22,男,4.0,乌鲁木齐,新疆,CN,54.0,2014/3/31,7.0,23192.0,0.0,0.0,0.0,20913.0,21279.0,25282.15,2013/12/4,1.0,3313.142857,386.0,119.0,17.33333333,55.0,0.0,2464.0,0.0,1.188126792,0.0,7.0,0.0,23192.0,0.0,2464.0,2464.0,2464.0,25656.0,25656.0,1.0,0.0,0.0,0.999956884,1.0
42243.0,2011/11/27,2011/11/27,男,4.0,东莞,广东,CN,47.0,2014/3/31,33.0,19379.0,0.0,0.0,11340.0,12010.0,39667.0,25240.07,2014/3/18,4.125,2422.375,31.0,14.0,21.4375,86.0,0.0,308.0,0.0,0.636298939,15.0,18.0,8788.0,10591.0,0.0,308.0,308.0,308.0,19687.0,10899.0,0.545454545,0.454545455,0.453457172,0.5464912279999999,1.0
60713.0,2012/7/30,2012/7/30,男,5.0,成都,四川,CN,58.0,2014/3/31,23.0,25175.0,0.0,247.0,17892.0,7385.0,18337.0,25235.16,2014/3/30,3.285714286,3596.428571,0.0,2.0,27.68181818,222.0,0.0,0.0,0.0,1.376188035,14.0,9.0,17700.0,7475.0,247.0,0.0,247.0,247.0,25422.0,7722.0,0.39130434799999997,0.608695652,0.703050524,0.296909755,0.0
62352.0,2011/6/3,2011/10/2,女,4.0,沈阳,辽宁,CN,27.0,2014/3/31,13.0,20111.0,0.0,0.0,5715.0,14273.0,35622.0,25218.96,2014/1/14,1.625,2513.875,27.0,78.0,52.16666667,223.0,0.0,492.0,0.0,0.7079602490000001,4.0,9.0,4920.0,15191.0,0.0,492.0,492.0,492.0,20603.0,15683.0,0.692307692,0.307692308,0.244630072,0.755320207,1.0
31963.0,2011/4/8,2011/4/18,女,4.0,成都,四川,CN,42.0,2014/3/31,20.0,23212.0,0.0,0.0,12948.0,10532.0,29692.0,25198.34,2014/1/22,2.5,2901.5,3.0,70.0,34.63157895,254.0,0.0,0.0,5.0,0.848657551,8.0,12.0,13338.0,9874.0,0.0,0.0,0.0,0.0,23212.0,9874.0,0.6,0.4,0.574591824,0.425365097,5.0
825.0,2006/8/17,2012/7/24,女,4.0,厦门,福建,CN,41.0,2014/3/31,2.0,30242.0,0.0,0.0,12600.0,0.0,24464.0,25197.92,2012/8/7,0.25,3780.25,114.0,603.0,14.0,14.0,1500.0,0.0,0.0,1.03,2.0,0.0,30242.0,0.0,0.0,1500.0,1500.0,0.0,31742.0,0.0,0.0,1.0,0.999966934,0.0,1.0
19961.0,2012/10/17,2012/12/17,女,4.0,SAN MARINO,CA,US,26.0,2014/3/31,2.0,30242.0,0.0,0.0,12600.0,0.0,24464.0,25197.92,2013/1/2,0.333333333,5040.333333,61.0,455.0,16.0,16.0,0.0,0.0,0.0,1.03,2.0,0.0,30242.0,0.0,0.0,0.0,0.0,0.0,30242.0,0.0,0.0,1.0,0.999966934,0.0,0.0
42870.0,2012/9/22,2012/11/21,男,4.0,SAN DIEGO,CALIFORNIA,US,54.0,2014/3/31,2.0,30242.0,0.0,0.0,12600.0,0.0,24464.0,25197.92,2013/3/3,0.28571428600000004,4320.285714,60.0,395.0,102.0,102.0,0.0,0.0,0.0,1.03,2.0,0.0,30242.0,0.0,0.0,0.0,0.0,0.0,30242.0,0.0,0.0,1.0,0.999966934,0.0,0.0
19193.0,2007/2/12,2007/4/10,男,4.0,长沙,湖南,CN,44.0,2014/3/31,26.0,23407.0,0.0,0.0,10403.0,12103.0,31948.0,25175.67,2014/3/11,3.25,2925.875,6.0,21.0,28.16,116.0,0.0,0.0,0.0,0.78802022,13.0,13.0,10415.0,12992.0,0.0,0.0,0.0,0.0,23407.0,12992.0,0.5,0.5,0.444933356,0.5550239229999999,0.0
27608.0,2009/1/10,2009/1/10,男,5.0,广州,广东,CN,36.0,2014/3/31,38.0,24599.0,0.0,1442.0,8924.0,20371.0,33211.0,25148.58,2014/3/20,4.75,3074.875,77.0,12.0,17.35135135,111.0,3649.0,9574.0,2.0,0.757236458,10.0,28.0,8507.0,16092.0,1442.0,13223.0,14665.0,11016.0,39264.0,27108.0,0.736842105,0.263157895,0.345813008,0.654146341,37.0
60768.0,2013/2/14,2013/6/1,男,4.0,北京,北京,CN,46.0,2014/3/31,14.0,14805.0,0.0,0.0,0.0,17180.0,36572.0,25143.36,2014/3/23,2.8,2961.0,107.0,9.0,22.76923077,80.0,0.0,454.0,0.0,0.687503008,0.0,14.0,0.0,14805.0,0.0,454.0,454.0,454.0,15259.0,15259.0,1.0,0.0,0.0,0.99993246,1.0
18897.0,2006/7/15,2007/6/17,女,4.0,广州市,广东,CN,35.0,2014/3/31,13.0,25231.0,0.0,0.0,23727.0,1805.0,21402.0,25142.83,2013/6/3,1.625,3153.875,18.0,303.0,34.16666667,114.0,7052.0,333.0,0.0,1.174788805,12.0,1.0,23434.0,1797.0,0.0,7385.0,7385.0,333.0,32616.0,2130.0,0.076923077,0.923076923,0.928741281,0.071219087,14.0
12621.0,2008/11/19,2009/3/14,男,4.0,大连市,辽宁,CN,42.0,2014/3/31,37.0,23499.0,0.0,0.0,7255.0,16759.0,31295.0,25138.96,2014/3/31,4.625,2937.375,30.0,1.0,19.44444444,95.0,0.0,2685.0,0.0,0.803289982,14.0,23.0,5936.0,17563.0,0.0,2685.0,2685.0,2685.0,26184.0,20248.0,0.621621622,0.37837837799999996,0.252595745,0.7473617020000001,9.0
38792.0,2007/11/26,2008/5/6,男,4.0,上海,上海,CN,51.0,2014/3/31,9.0,24393.0,0.0,0.0,20115.0,0.0,25227.0,25129.65,2012/8/12,1.125,3049.125,1.0,598.0,16.5,35.0,0.0,0.0,2.0,0.9961410390000001,9.0,0.0,24393.0,0.0,0.0,0.0,0.0,0.0,24393.0,0.0,0.0,1.0,0.999959006,0.0,2.0
23475.0,2012/3/5,2012/3/5,男,5.0,广州,广东,CN,42.0,2014/3/31,25.0,24254.0,0.0,0.0,11296.0,11096.0,33024.0,25092.89,2014/3/13,3.125,3031.75,1.0,19.0,29.625,90.0,0.0,0.0,2.0,0.759837997,13.0,12.0,12516.0,11738.0,0.0,0.0,0.0,0.0,24254.0,11738.0,0.48,0.52,0.516017316,0.483941455,2.0
392.0,2012/7/1,2012/12/2,女,4.0,广州,广东,CN,53.0,2014/3/31,3.0,20936.0,0.0,0.0,4250.0,4400.0,36696.0,25075.6,2014/2/10,0.428571429,2990.857143,154.0,51.0,217.5,416.0,1507.0,1690.0,0.0,0.683333333,1.0,2.0,11632.0,9304.0,0.0,3197.0,3197.0,1690.0,24133.0,10994.0,0.666666667,0.333333333,0.555571476,0.444380761,13.0
11499.0,2007/6/11,2009/8/31,男,4.0,北京,北京,CN,37.0,2014/3/31,17.0,22059.0,0.0,0.0,14560.0,8172.0,32005.0,25037.1,2013/12/11,2.125,2757.375,9.0,112.0,38.125,104.0,0.0,0.0,1.0,0.782287143,9.0,8.0,15262.0,6797.0,0.0,0.0,0.0,0.0,22059.0,6797.0,0.470588235,0.529411765,0.691840435,0.308114234,1.0
11341.0,2005/10/24,2005/10/29,男,4.0,广州,广东,CN,49.0,2014/3/31,27.0,19777.0,0.0,0.0,18874.0,3913.0,38980.0,25006.68,2014/2/4,3.375,2472.125,56.0,57.0,23.76923077,175.0,1194.0,0.0,3.0,0.641525911,22.0,5.0,16577.0,3200.0,0.0,1194.0,1194.0,0.0,20971.0,3200.0,0.185185185,0.814814815,0.8381535040000001,0.161795935,6.0
20223.0,2005/3/19,2005/4/9,男,4.0,深圳,广东,CN,59.0,2014/3/31,22.0,21021.0,0.0,0.0,5980.0,9772.0,32456.0,24994.91,2014/3/22,2.75,2627.625,20.0,10.0,33.38095238,148.0,0.0,0.0,0.0,0.7701167729999999,9.0,13.0,10810.0,10211.0,0.0,0.0,0.0,0.0,21021.0,10211.0,0.590909091,0.409090909,0.514223195,0.485729236,0.0
8067.0,2011/4/29,2011/4/29,男,4.0,上海市,上海,CN,37.0,2014/3/31,30.0,22665.0,0.0,0.0,7555.0,904.0,34871.0,24992.1,2013/6/6,3.75,2833.125,130.0,300.0,10.37931034,49.0,1500.0,0.0,0.0,0.716701557,28.0,2.0,20384.0,2281.0,0.0,1500.0,1500.0,0.0,24165.0,2281.0,0.066666667,0.933333333,0.8993205679999999,0.100635313,3.0
38859.0,2007/12/17,2007/12/17,男,4.0,北京,北京,CN,55.0,2014/3/31,27.0,21842.0,0.0,0.0,17373.0,6844.0,33305.0,24979.42,2013/10/24,3.375,2730.25,58.0,160.0,19.73076923,143.0,0.0,0.0,0.0,0.750020117,16.0,11.0,16138.0,5704.0,0.0,0.0,0.0,0.0,21842.0,5704.0,0.40740740700000005,0.592592593,0.738817928,0.261136291,0.0
39439.0,2008/9/3,2012/10/22,男,4.0,深圳,广东,CN,31.0,2014/3/31,19.0,23169.0,0.0,0.0,6093.0,13000.0,28770.0,24971.84,2014/3/8,2.375,2896.125,204.0,24.0,27.94444444,170.0,4.0,2380.0,0.0,0.8679819259999999,7.0,12.0,8071.0,15098.0,0.0,2384.0,2384.0,2380.0,25553.0,17478.0,0.6315789470000001,0.36842105299999994,0.348338369,0.651618472,3.0
46195.0,2007/4/1,2008/5/19,男,4.0,广州,广东,CN,38.0,2014/3/31,18.0,24240.0,0.0,0.0,12632.0,8880.0,28760.0,24953.52,2013/12/24,2.25,3030.0,46.0,99.0,34.47058824,184.0,0.0,0.0,2.0,0.867646732,9.0,9.0,14344.0,9896.0,0.0,0.0,0.0,0.0,24240.0,9896.0,0.5,0.5,0.591724764,0.408233984,2.0
38698.0,2008/11/26,2009/9/18,男,4.0,北京,北京,CN,53.0,2014/3/31,21.0,24630.0,0.0,0.0,14164.0,8717.0,26451.0,24951.89,2014/2/18,2.625,3078.75,27.0,43.0,33.05,130.0,0.0,0.0,2.0,0.943325016,11.0,10.0,15454.0,9176.0,0.0,0.0,0.0,0.0,24630.0,9176.0,0.47619047600000003,0.523809524,0.62742073,0.372538671,2.0
18173.0,2007/10/8,2007/10/8,男,4.0,东莞,广东,CN,48.0,2014/3/31,21.0,22264.0,0.0,0.0,13906.0,11287.0,24179.0,24949.9,2014/3/3,2.625,2783.0,123.0,29.0,28.95,99.0,19442.0,42901.0,0.0,1.031883039,10.0,11.0,13174.0,9090.0,0.0,62343.0,62343.0,42901.0,84607.0,51991.0,0.523809524,0.47619047600000003,0.591690995,0.408264092,31.0
28787.0,2012/7/31,2012/10/2,男,6.0,揭阳,广东,CN,42.0,2014/3/31,59.0,35100.0,0.0,8550.0,1518.0,41784.0,22420.0,24931.8,2014/3/26,8.428571429,5014.285714,63.0,6.0,9.327586207000001,116.0,0.0,0.0,0.0,1.112033898,2.0,57.0,1250.0,33850.0,8550.0,0.0,8550.0,8550.0,43650.0,42400.0,0.966101695,0.033898305,0.035611521,0.96435999,3.0
45392.0,2012/5/8,2012/10/22,男,6.0,深圳,广东,CN,31.0,2014/3/31,36.0,23138.0,0.0,1245.0,4297.0,20994.0,34018.0,24894.15,2014/3/31,4.5,2892.25,167.0,1.0,15.02857143,65.0,950.0,5678.0,2.0,0.7317934620000001,7.0,29.0,4404.0,18734.0,1245.0,6628.0,7873.0,6923.0,31011.0,25657.0,0.805555556,0.194444444,0.19032801800000002,0.809628765,29.0
49987.0,2011/4/2,2011/4/2,男,4.0,北京,-,CN,68.0,2014/3/31,23.0,18422.0,0.0,0.0,14881.0,7226.0,33241.0,24874.34,2013/12/27,2.875,2302.75,12.0,96.0,28.31818182,139.0,0.0,0.0,0.0,0.7483029990000001,14.0,9.0,12289.0,6133.0,0.0,0.0,0.0,0.0,18422.0,6133.0,0.39130434799999997,0.608695652,0.667046626,0.332899094,0.0
33539.0,2012/7/8,2012/7/8,男,4.0,广州,广东,CN,48.0,2014/3/31,33.0,19353.0,0.0,0.0,12733.0,10510.0,37853.0,24864.96,2014/2/22,4.714285714,2764.714286,0.0,39.0,18.5625,110.0,0.0,0.0,0.0,0.656882149,19.0,14.0,9637.0,9716.0,0.0,0.0,0.0,0.0,19353.0,9716.0,0.424242424,0.575757576,0.497933244,0.5020150870000001,0.0
25429.0,2012/12/20,2012/12/20,男,4.0,广州,广东,CN,38.0,2014/3/31,17.0,24721.0,0.0,0.0,9440.0,13000.0,28019.0,24855.7,2014/2/3,2.833333333,4120.166667,0.0,58.0,25.625,116.0,0.0,0.0,4.0,0.88710161,6.0,11.0,10547.0,14174.0,0.0,0.0,0.0,0.0,24721.0,14174.0,0.647058824,0.352941176,0.42662406,0.573335491,4.0
35010.0,2012/12/12,2012/12/12,男,5.0,铁岭,辽宁,CN,65.0,2014/3/31,37.0,25034.0,0.0,1429.0,1715.0,23754.0,27754.0,24841.35,2014/3/30,6.166666667,4172.333333,0.0,2.0,13.16666667,67.0,0.0,0.0,0.0,0.8950547670000001,3.0,34.0,1830.0,23204.0,1429.0,0.0,1429.0,1429.0,26463.0,24633.0,0.9189189190000001,0.081081081,0.073097663,0.926862393,0.0
