,MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight,Category
1105,19540,2009/11/13,2010/3/24,男,5,湘潭市,湖南,CN,43.0,2014/3/31,59,63171,0,2856,24025.0,33433.0,80922,67588.73,2014/3/12,7.375,7896.375,3,20,12.20689655,50,0,5000,1,0.8352330640000001,24,35,26980,36191,2856,5000,7856,7856,71027,44047,0.5932203389999999,0.406779661,0.42708795,0.57289622,3,4
1106,60584,2012/6/29,2012/7/5,男,5,,,AE,58.0,2014/3/31,15,76358,0,0,16595.0,40825.0,73334,67537.91,2014/1/28,1.875,9544.75,6,64,40.85714286,325,0,0,1,0.920963128,6,9,25119,51239,0,0,0,0,76358,51239,0.6,0.4,0.32895925800000003,0.671027646,1,4
1107,27411,2005/9/10,2005/9/10,男,4,广州,广东,CN,42.0,2014/3/31,50,60446,0,0,37051.0,22610.0,89808,67532.32,2014/3/17,6.25,7555.75,0,15,14.612244899999999,82,7473,6390,4,0.751963299,30,20,36181,24265,0,13863,13863,6390,74309,30655,0.4,0.6,0.598557414,0.40142604299999995,34,4
1108,37051,2007/1/14,2007/4/22,男,5,武汉,湖北,CN,47.0,2014/3/31,98,54739,0,6777,38360.0,23003.0,93582,67441.07,2014/3/25,12.25,6842.375,1,7,7.453608247000001,32,0,17796,5,0.7206628409999999,55,43,29708,25031,6777,17796,24573,24573,79312,49604,0.43877551,0.56122449,0.542710997,0.457270734,10,4
1109,40327,2009/9/22,2009/9/24,男,6,广州,广东,CN,40.0,2014/3/31,70,66984,0,7194,13340.0,51320.0,72324,67436.16,2014/3/23,8.75,8373.0,6,9,10.37681159,82,0,1640,7,0.932417455,15,55,13232,53752,7194,1640,8834,8834,75818,62586,0.7857142859999999,0.214285714,0.197536762,0.8024483090000001,9,4
1110,12217,2008/4/10,2008/5/11,男,6,广州,广东,CN,46.0,2014/3/31,53,64630,0,1185,39164.0,21293.0,75761,67428.79,2014/3/17,6.625,8078.75,23,15,13.32692308,92,0,2000,2,0.8900197990000001,31,22,42538,22092,1185,2000,3185,3185,67815,25277,0.41509434,0.58490566,0.658167133,0.341817394,5,4
1112,23453,2011/6/26,2011/7/1,女,5,沈阳市,辽宁,CN,33.0,2014/3/31,60,56345,0,3889,25790.0,20982.0,88340,67375.67,2014/3/28,7.5,7043.125,30,4,11.81355932,75,0,11135,0,0.762685873,30,30,30379,25966,3889,11135,15024,15024,71369,40990,0.5,0.5,0.53915096,0.460831292,13,4
1113,40146,2009/9/5,2010/5/9,男,5,广州,广东,CN,51.0,2014/3/31,34,68676,0,1152,25526.0,52089.0,84475,67355.57,2014/2/25,4.25,8584.5,18,36,20.51515152,132,0,17867,2,0.797343238,11,23,22874,45802,1152,17867,19019,19019,87695,64821,0.6764705879999999,0.323529412,0.333066383,0.666919056,8,4
1114,40535,2011/11/6,2012/1/5,男,5,海淀,北京,CN,56.0,2014/3/31,46,60808,0,3409,21186.0,36861.0,97431,67290.77,2014/3/16,5.75,7601.0,13,16,15.6,67,0,1971,0,0.690650512,17,29,22565,38243,3409,1971,5380,5380,66188,43623,0.630434783,0.36956521700000006,0.37107993899999997,0.628903616,1,4
1115,55224,2007/3/14,2007/5/24,男,5,广州,广东,CN,45.0,2014/3/31,66,56824,0,4223,28859.0,32183.0,96751,67282.99,2014/3/29,8.25,7103.0,0,3,11.2,55,3001,2808,1,0.695424233,31,35,28397,28427,4223,5809,10032,7031,66856,35458,0.53030303,0.46969697,0.499727233,0.500255169,23,4
1116,56340,2005/8/5,2005/8/12,男,5,广州,广东,CN,37.0,2014/3/31,64,59957,0,9798,15239.0,44707.0,89491,67274.46,2014/3/10,8.0,7494.625,2,22,11.22222222,120,0,0,2,0.7517455390000001,21,43,13058,46899,9798,0,9798,9798,69755,56697,0.671875,0.328125,0.217785783,0.782197538,6,4
1117,9967,2006/12/23,2007/3/19,男,6,郑州,河南,CN,47.0,2014/3/31,58,63583,0,4535,30870.0,30679.0,49869,67273.69,2014/3/26,7.25,7947.875,16,6,12.43859649,54,5255,1000,0,1.349008201,29,29,30976,32607,4535,6255,10790,5535,74373,38142,0.5,0.5,0.487166583,0.51281769,9,4
1118,3757,2008/12/11,2009/7/23,男,5,大连,辽宁,CN,33.0,2014/3/31,97,56890,0,11719,39599.0,26312.0,115517,67263.66,2014/3/20,12.125,7111.25,4,12,7.447916667,50,11109,5121,9,0.582283647,55,42,33909,22981,11719,16230,27949,16840,84839,39821,0.432989691,0.5670103089999999,0.5960345220000001,0.4039479,40,4
1119,10528,2011/7/26,2011/9/9,男,4,西安,陕西,CN,52.0,2014/3/31,50,58428,0,4106,8918.0,26273.0,83383,67262.19,2014/1/31,6.25,7303.5,37,61,12.91836735,52,500,7076,0,0.8066655070000001,18,32,16702,41726,4106,7576,11682,11182,70110,52908,0.64,0.36,0.28585120399999997,0.7141316809999999,5,4
1120,50802,2011/12/9,2011/12/13,男,4,广州,广东,CN,38.0,2014/3/31,73,49860,0,3886,31646.0,29305.0,107221,67258.57,2014/3/28,9.125,6232.5,7,4,10.0,45,0,308,0,0.62728915,33,40,25247,24613,3886,308,4194,4194,54054,28807,0.547945205,0.452054795,0.506347646,0.49363229799999997,2,4
1121,18848,2006/6/5,2006/7/9,男,5,广州,广州,CN,53.0,2014/3/31,63,52669,0,12377,29631.0,29435.0,101041,67212.01,2014/3/30,7.875,6583.625,19,2,11.4516129,46,0,0,5,0.665195416,28,35,26120,26549,12377,0,12377,12377,65046,38926,0.5555555560000001,0.444444444,0.49591798,0.504063034,7,4
1122,26778,2008/8/31,2008/8/31,男,5,沈阳,辽宁,CN,41.0,2014/3/31,55,48698,0,5037,19666.0,39185.0,101325,67186.82,2014/3/30,6.875,6087.25,79,2,12.03703704,80,0,500,0,0.663082359,20,35,14357,34341,5037,500,5537,5537,54235,39878,0.636363636,0.363636364,0.294810982,0.7051684840000001,2,4
1123,13682,2012/3/31,2012/3/31,男,4,佛山,广东,CN,33.0,2014/3/31,83,61523,0,4696,27617.0,35872.0,101114,67166.79,2014/3/19,10.375,7690.375,3,13,8.719512195,40,500,0,3,0.664267955,35,48,26009,35514,4696,500,5196,4696,66719,40210,0.5783132529999999,0.42168674700000003,0.422745595,0.577238151,5,4
1124,59489,2011/5/26,2011/6/20,男,4,FUKUOKA-SHI,FUKUOKA-KEN,JP,56.0,2014/3/31,37,75586,0,1220,40476.0,46536.0,80277,67165.55,2014/3/27,4.625,9448.25,22,5,19.55555556,70,0,15170,0,0.8366723970000001,16,21,32788,42798,1220,15170,16390,16390,91976,59188,0.567567568,0.43243243200000003,0.433778295,0.566208475,10,4
1125,44049,2012/7/14,2012/7/14,男,6,沈阳市,辽宁,CN,41.0,2014/3/31,54,62490,0,3235,23784.0,35140.0,59159,67135.24,2014/3/21,7.714285714,8927.142856999999,0,11,11.62264151,144,0,0,0,1.134827161,22,32,26211,36279,3235,0,3235,3235,65725,39514,0.592592593,0.40740740700000005,0.41943639899999996,0.580547599,1,4
1126,40632,2010/5/27,2010/5/27,女,4,广州,广东,CN,57.0,2014/3/31,56,63494,0,1969,37120.0,28562.0,73248,67113.48,2013/12/29,7.0,7936.75,15,94,11.30909091,38,1198,0,1,0.91625,30,26,34742,28752,1969,1198,3167,1969,66661,30721,0.46428571399999996,0.535714286,0.547161194,0.45282305700000003,5,4
1127,62623,2007/10/15,2007/10/15,男,4,长春,吉林,CN,56.0,2014/3/31,54,57395,0,3211,25423.0,28071.0,80811,67074.22,2014/3/27,6.75,7174.375,0,5,13.69811321,74,0,2000,2,0.830013488,26,28,26551,30844,3211,2000,5211,5211,62606,36055,0.518518519,0.481481481,0.46259321200000003,0.537389365,3,4
1128,30553,2009/11/21,2009/11/21,男,6,武汉市,湖北省,CN,32.0,2014/3/31,77,56043,0,3668,29274.0,24487.0,94466,67064.32,2014/3/27,9.625,7005.375,6,5,9.473684211,50,888,217,5,0.7099307690000001,33,44,27800,28243,3668,1105,4773,3885,60816,32128,0.571428571,0.428571429,0.496038827,0.50394333,8,4
1129,20286,2005/5/17,2005/5/17,男,4,广州,广东,CN,52.0,2014/3/31,17,58559,0,0,18198.0,10616.0,90438,67040.76,2013/7/13,2.125,7319.875,54,263,25.875,122,0,2000,0,0.741289723,11,6,38362,20197,0,2000,2000,2000,60559,22197,0.352941176,0.647058824,0.655088798,0.344894126,1,4
1130,13182,2009/6/23,2009/6/23,女,4,广州,广东,CN,31.0,2014/3/31,61,60804,0,3510,30574.0,29384.0,99005,67007.64,2014/3/29,7.625,7600.5,19,3,11.81666667,80,500,6400,7,0.676810666,35,26,29879,30925,3510,6900,10410,9910,71214,40835,0.426229508,0.5737704920000001,0.49139051100000003,0.508593043,13,4
1131,26098,2012/4/21,2012/4/21,女,5,广州,广东,CN,38.0,2014/3/31,24,69665,0,0,34709.0,38236.0,75020,66945.12,2014/3/5,3.0,8708.125,0,27,29.73913043,113,336,6411,2,0.8923636359999999,11,13,37808,31857,0,6747,6747,6411,76412,38268,0.541666667,0.45833333299999995,0.5427037579999999,0.45728188799999997,21,4
1132,36795,2006/7/30,2006/7/30,男,4,昆明,云南,CN,47.0,2014/3/31,25,58590,0,0,12145.0,40471.0,77593,66942.91,2014/1/24,3.125,7323.75,115,68,22.83333333,129,0,0,0,0.862744191,12,13,20928,37662,0,0,0,0,58590,37662,0.52,0.48,0.35718796399999997,0.642794969,0,4
1133,47109,2005/1/1,2005/2/11,男,5,广州市,广东省,CN,36.0,2014/3/31,75,56579,0,7946,23059.0,40283.0,91756,66906.16,2014/3/30,9.375,7072.375,62,2,9.013513514,66,5770,10589,2,0.7291747679999999,26,49,19318,37261,7946,16359,24305,18535,80884,55796,0.653333333,0.34666666700000004,0.34142806600000003,0.658554259,43,4
1134,22937,2010/10/25,2010/10/25,男,5,成都市,四川,CN,32.0,2014/3/31,62,59359,0,3741,30169.0,32106.0,87570,66902.62,2014/3/29,7.75,7419.875,8,3,11.80327869,52,0,649,1,0.7639901790000001,32,30,26341,33018,3741,649,4390,4390,63749,37408,0.48387096799999996,0.516129032,0.44375,0.556233154,3,4
1135,19207,2007/2/14,2010/9/1,男,4,中山,广东,CN,35.0,2014/3/31,8,75928,0,0,13700.0,17520.0,81088,66897.6,2014/3/26,1.0,9491.0,42,6,97.57142857,137,0,0,0,0.825,4,4,37964,37964,0,0,0,0,75928,37964,0.5,0.5,0.499993415,0.499993415,0,4
1136,27609,2011/12/22,2011/12/22,男,4,深圳,广东,CN,42.0,2014/3/31,47,46387,0,2329,22100.0,28740.0,108535,66885.88,2014/3/5,5.875,5798.375,17,27,14.93478261,103,0,12948,1,0.61626093,19,28,20798,25589,2329,12948,15277,15277,61664,40866,0.595744681,0.404255319,0.448348711,0.551629732,11,4
1137,42203,2011/12/16,2011/12/16,男,6,辽阳,辽宁,CN,58.0,2014/3/31,77,65443,0,7314,21805.0,49815.0,51017,66865.3,2014/3/27,9.625,8180.375,17,5,9.328947368,64,0,0,4,1.310647431,26,51,19154,46289,7314,0,7314,7314,72757,53603,0.662337662,0.33766233799999995,0.292677709,0.7073070109999999,6,4
1138,53697,2007/2/7,2007/2/7,男,6,长春,吉林,CN,49.0,2014/3/31,93,75076,0,9769,28290.0,42794.0,78812,66813.43,2014/3/16,11.625,9384.5,40,16,7.336956522,24,0,5000,2,0.847757067,38,55,30650,44426,9769,5000,14769,14769,89845,59195,0.591397849,0.408602151,0.408247533,0.5917391479999999,5,4
1139,23336,2011/3/11,2011/3/11,男,5,广州,广东,CN,48.0,2014/3/31,45,65654,0,8504,27449.0,47778.0,53533,66795.76,2014/3/30,5.625,8206.75,13,2,16.27272727,83,0,2679,3,1.247749239,22,23,26714,38940,8504,2679,11183,11183,76837,50123,0.5111111110000001,0.488888889,0.40688447200000005,0.593100297,7,4
1140,49054,2009/1/2,2009/1/2,男,6,大连市,辽宁,CN,53.0,2014/3/31,84,57094,0,7430,31237.0,35079.0,92563,66744.02,2014/3/16,10.5,7136.75,8,16,8.518072289,56,0,1374,2,0.721065869,41,43,28925,28169,7430,1374,8804,8804,65898,36973,0.511904762,0.488095238,0.506611787,0.493370698,13,4
1141,38421,2007/5/16,2007/6/30,男,5,深圳,广东,CN,47.0,2014/3/31,42,63885,0,1255,29692.0,25527.0,74786,66741.12,2014/3/26,5.25,7985.625,0,6,17.68292683,101,0,0,6,0.892427995,27,15,35667,28218,1255,0,1255,1255,65140,29473,0.35714285700000004,0.642857143,0.5582913310000001,0.441693016,8,4
1142,45743,2006/6/9,2006/8/20,男,6,广州,广东,CN,44.0,2014/3/31,31,64919,0,6358,21825.0,34435.0,53936,66711.33,2014/3/28,3.875,8114.875,9,4,23.93333333,131,0,0,2,1.236860909,12,19,23066,41853,6358,0,6358,6358,71277,48211,0.612903226,0.387096774,0.355298829,0.644685767,3,4
1143,29125,2005/3/28,2005/5/17,男,6,广州,广东,CN,46.0,2014/3/31,62,60263,0,1854,26566.0,34912.0,87482,66687.97,2014/3/31,7.75,7532.875,33,1,11.42622951,77,0,5000,0,0.7623050459999999,24,38,24945,35318,1854,5000,6854,6854,67117,42172,0.612903226,0.387096774,0.413928714,0.586054693,3,4
1145,4821,2010/8/11,2010/9/3,男,6,,北京,CN,52.0,2014/3/31,95,56170,0,6947,45240.0,22766.0,81511,66684.49,2014/3/31,11.875,7021.25,0,1,7.765957447000001,36,769,0,0,0.818104182,59,36,37852,18318,6947,769,7716,6947,63886,25265,0.37894736799999995,0.621052632,0.6738708590000001,0.326111339,5,4
1146,11060,2005/2/1,2005/2/1,男,5,深圳,广东,CN,60.0,2014/3/31,65,56078,0,2952,13999.0,25016.0,88117,66654.11,2014/3/30,8.125,7009.75,8,2,11.265625,65,0,0,3,0.7564273640000001,32,33,31706,24372,2952,0,2952,2952,59030,27324,0.507692308,0.492307692,0.56538098,0.43460118799999997,3,4
1147,49963,2010/11/22,2010/11/23,男,5,韶关,广东,CN,42.0,2014/3/31,60,60981,0,3976,22528.0,39159.0,90460,66649.45,2014/3/29,7.5,7622.625,20,3,12.0,71,0,0,1,0.7367836609999999,22,38,20356,40625,3976,0,3976,3976,64957,44601,0.6333333329999999,0.36666666700000006,0.333803417,0.666180184,1,4
1148,62174,2011/8/13,2011/8/14,男,4,克拉玛依,新疆,CN,50.0,2014/3/31,33,58230,0,0,59191.0,19725.0,83267,66633.39,2014/3/11,4.125,7278.75,2,21,22.125,126,0,4435,1,0.800237669,17,16,37879,20351,0,4435,4435,4435,62665,24786,0.484848485,0.515151515,0.650495441,0.349487386,3,4
1149,44370,2010/9/9,2010/12/7,男,4,乌鲁木齐,新疆,CN,38.0,2014/3/31,31,50423,0,0,51496.0,0.0,110216,66615.15,2013/1/20,3.875,6302.875,61,437,7.766666667000001,31,0,0,0,0.60440544,31,0,50423,0,0,0,0,0,50423,0,0.0,1.0,0.999980168,0.0,0,4
1150,11538,2007/6/30,2010/9/5,女,5,深圳,广东,CN,32.0,2014/3/31,54,57393,0,2132,21901.0,29766.0,88445,66591.71,2014/3/14,6.75,7174.125,18,18,13.11320755,60,8368,7233,3,0.752916615,23,31,26857,30536,2132,15601,17733,9365,75126,39901,0.574074074,0.425925926,0.46794090000000005,0.532041677,18,4
1151,35887,2006/4/13,2006/4/18,女,4,乌鲁木齐,新疆,CN,44.0,2014/3/31,42,52017,0,1115,17912.0,32014.0,95736,66572.5,2014/3/27,5.25,6502.125,2,5,17.65853659,85,0,4435,4,0.695375825,21,21,18151,33866,1115,4435,5550,5550,57567,39416,0.5,0.5,0.348936906,0.651043869,6,4
1152,19107,2006/12/26,2007/1/4,男,5,广州,广东,CN,36.0,2014/3/31,69,62571,0,2828,48909.0,16745.0,74659,66543.37,2014/3/26,8.625,7821.375,3,6,10.61764706,108,10400,3200,8,0.891297365,47,22,46839,15732,2828,13600,16428,6028,78999,21760,0.31884058,0.68115942,0.748561657,0.25142236100000004,27,4
1153,55424,2009/8/10,2009/8/10,男,5,广州,广东,CN,38.0,2014/3/31,62,57716,0,3882,24570.0,35097.0,87599,66535.25,2014/3/25,7.75,7214.5,4,7,11.80327869,71,5293,6387,3,0.7595434879999999,30,32,24459,33257,3882,11680,15562,10269,73278,43526,0.516129032,0.48387096799999996,0.423774624,0.57620805,16,4
1154,29649,2007/7/19,2011/1/10,女,4,广州,广东,CN,41.0,2014/3/31,57,55387,0,3362,32509.0,23623.0,96789,66523.15,2014/3/16,7.125,6923.375,3,16,12.71428571,89,0,0,3,0.6873007259999999,32,25,34502,20885,3362,0,3362,3362,58749,24247,0.43859649100000003,0.561403509,0.6229147110000001,0.377067235,7,4
1155,7063,2012/10/25,2012/10/25,女,5,增城,广东,CN,39.0,2014/3/31,68,62884,0,8813,22608.0,39690.0,89790,66507.33,2014/3/27,11.33333333,10480.66667,0,5,7.746268657000001,28,0,0,4,0.74069863,22,46,22661,40223,8813,0,8813,8813,71697,49036,0.6764705879999999,0.323529412,0.360356206,0.639627892,6,4
1156,28852,2012/10/30,2012/10/31,女,6,深圳,广东,CN,46.0,2014/3/31,128,53095,0,13256,25715.0,40901.0,98649,66493.71,2014/3/31,21.33333333,8849.166667,1,1,4.070866142,26,0,0,0,0.6740434270000001,52,76,21474,31621,13256,0,13256,13256,66351,44877,0.59375,0.40625,0.40443724600000003,0.59554392,3,4
1157,13041,2008/4/14,2009/4/15,男,5,上海,上海,CN,46.0,2014/3/31,76,60619,0,3730,22876.0,41177.0,86218,66485.2,2014/3/25,9.5,7577.375,12,7,9.493333332999999,45,0,3345,6,0.7711289990000001,25,51,28377,32242,3730,3345,7075,7075,67694,39317,0.671052632,0.328947368,0.468112834,0.53187067,12,4
1158,43617,2012/5/2,2012/5/9,男,5,广州,广东,CN,49.0,2014/3/31,67,58792,0,2720,26640.0,51038.0,103410,66443.22,2014/3/26,8.375,7349.0,7,6,10.40909091,49,0,6324,2,0.642522193,23,44,20954,37838,2720,6324,9044,9044,67836,46882,0.656716418,0.34328358200000003,0.35640297299999996,0.643580018,5,4
1159,26642,2006/4/26,2006/4/26,男,5,沈阳,辽宁,CN,34.0,2014/3/31,56,54626,0,2720,33773.0,25151.0,87501,66417.9,2014/3/18,7.0,6828.25,3,14,12.98181818,70,0,500,1,0.7590530390000001,34,22,29885,24741,2720,500,3220,3220,57846,27961,0.39285714299999996,0.607142857,0.547073791,0.45290790299999995,2,4
1160,13254,2009/9/10,2009/9/10,女,4,广州,广东,CN,35.0,2014/3/31,63,60606,0,3149,34059.0,26392.0,86986,66410.57,2014/2/9,7.875,7575.75,20,52,10.62903226,44,3295,18112,8,0.7634627409999999,33,30,35435,25171,3149,21407,24556,21261,85162,46432,0.47619047600000003,0.523809524,0.584668438,0.415315063,40,4
1161,62936,2007/8/14,2007/8/14,男,5,乌鲁木齐市,新疆,CN,37.0,2014/3/31,56,61443,0,2600,17980.0,27485.0,97831,66404.48,2014/3/23,7.0,7680.375,2,9,13.09090909,57,0,1971,5,0.678767262,27,29,26676,34767,2600,1971,4571,4571,66014,39338,0.517857143,0.48214285700000004,0.434151422,0.565832303,6,4
1162,47165,2005/3/17,2005/3/17,男,6,广州,广东,CN,37.0,2014/3/31,76,50577,0,7557,23166.0,39400.0,94455,66384.25,2014/3/31,9.5,6322.125,39,1,9.213333333,94,1600,3492,8,0.7028135090000001,25,51,19820,30757,7557,5092,12649,11049,63226,41806,0.671052632,0.328947368,0.391869983,0.608110246,18,4
1163,49168,2009/6/1,2009/8/29,男,4,番禺,广东,CN,51.0,2014/3/31,31,71684,0,0,43271.0,32769.0,82520,66359.59,2014/3/10,3.875,8960.5,11,22,23.26666667,64,0,9960,0,0.804163718,18,13,39301,32383,0,9960,9960,9960,81644,42343,0.419354839,0.580645161,0.548245798,0.451740252,5,4
1164,37208,2007/6/1,2008/1/25,男,5,广州,广东,CN,36.0,2014/3/31,70,53842,0,3658,29717.0,32540.0,88915,66357.55,2014/3/26,8.75,6730.25,32,6,10.04347826,39,3444,2444,4,0.746303211,32,38,24600,29242,3658,5888,9546,6102,63388,35344,0.542857143,0.457142857,0.456883903,0.543097524,29,4
1165,14359,2011/5/6,2011/5/6,女,4,Jung-gu,Seoul,KR,54.0,2014/3/31,40,45246,0,0,40225.0,20527.0,89451,66324.45,2014/1/26,5.0,5655.75,6,66,16.8974359,73,0,824,1,0.741461247,24,16,32146,13100,0,824,824,824,46070,13924,0.4,0.6,0.7104559420000001,0.289521957,3,4
1166,52856,2010/9/7,2010/9/7,男,6,舞钢市,河南,CN,41.0,2014/3/31,86,61472,0,10812,33106.0,27779.0,81293,66302.15,2014/3/25,10.75,7684.0,1,7,8.505882352999999,64,888,5000,0,0.815594824,45,41,31803,29669,10812,5888,16700,15812,78172,45481,0.476744186,0.523255814,0.51734908,0.48263465299999997,5,4
1167,43158,2012/1/14,2012/9/27,女,4,广州,广东,CN,52.0,2014/3/31,8,65136,0,0,14040.0,8400.0,97856,66297.44,2014/3/2,1.0,8142.0,179,30,74.57142857,345,66,11876,0,0.6775,4,4,46528,18608,0,11942,11942,11876,77078,30484,0.5,0.5,0.7143098390000001,0.285674808,13,4
1168,62246,2009/10/18,2009/10/18,女,5,乌鲁木齐,新疆,CN,44.0,2014/3/31,38,59873,0,1466,13349.0,33702.0,74979,66294.57,2014/3/30,4.75,7484.125,0,2,19.7027027,122,0,2464,1,0.884175169,13,25,19491,40382,1466,2464,3930,3930,63803,44312,0.657894737,0.342105263,0.325533621,0.674449678,2,4
1169,18926,2006/7/29,2006/8/20,男,6,珠海,广东,CN,41.0,2014/3/31,75,58401,0,4860,34866.0,31702.0,82533,66294.1,2014/3/22,9.375,7300.125,1,10,9.72972973,57,0,5000,0,0.8032435509999999,37,38,30205,28196,4860,5000,9860,9860,68261,38056,0.5066666670000001,0.493333333,0.5171911920000001,0.482791685,4,4
1170,14966,2011/8/29,2011/8/29,女,5,北京,北京,CN,42.0,2014/3/31,28,60080,0,0,35308.0,25973.0,58744,66275.82,2014/2/29  0:00:00,3.5,7510.0,19,32,25.18518519,108,0,40000,3,1.128214286,18,10,32243,27837,0,40000,40000,40000,100080,67837,0.35714285700000004,0.642857143,0.536658844,0.463324512,5,4
1171,32229,2011/11/11,2011/11/11,男,5,东莞,广东,CN,45.0,2014/3/31,58,60270,0,6660,20556.0,45909.0,92630,66242.08,2014/3/29,7.25,7533.75,19,3,12.43859649,163,0,1992,0,0.715125553,19,39,19759,40511,6660,1992,8652,8652,68922,49163,0.6724137929999999,0.327586207,0.327835941,0.672147467,1,4
1172,4546,2010/5/1,2012/5/24,男,5,北京市,北京,CN,32.0,2014/3/31,56,61437,0,4222,19035.0,39696.0,94125,66236.08,2014/3/26,7.0,7679.625,53,6,12.21818182,67,2142,711,1,0.703703373,20,36,18054,43383,4222,2853,7075,4933,68512,48316,0.642857143,0.35714285700000004,0.293857222,0.706126502,8,4
1173,15109,2012/1/24,2012/1/24,男,4,KARIYA,AICHI,JP,50.0,2014/3/31,66,51010,0,1156,30667.0,26850.0,104688,66207.7,2014/3/25,8.25,6376.25,20,7,10.83076923,67,0,26500,1,0.632428741,34,32,31806,19204,1156,26500,27656,27656,78666,46860,0.484848485,0.515151515,0.623512576,0.37646782100000004,3,4
1174,26397,2009/7/13,2009/7/13,男,5,乌鲁木齐市,新疆,CN,43.0,2014/3/31,60,63093,0,6351,17659.0,26661.0,85396,66155.6,2014/3/29,7.5,7886.625,4,3,12.27118644,47,213,3133,3,0.774692023,30,30,26924,36169,6351,3346,9697,9484,72790,45653,0.5,0.5,0.42672837399999997,0.5732557770000001,10,4
1175,3882,2007/3/31,2007/3/31,男,6,大连,辽宁,CN,40.0,2014/3/31,108,54911,0,8877,41293.0,28929.0,76956,66148.64,2014/3/29,13.5,6863.875,6,3,6.7476635510000005,32,0,2500,3,0.8595644259999999,62,46,31345,23566,8877,2500,11377,11377,66288,34943,0.425925926,0.574074074,0.570822407,0.42915938200000003,9,4
1176,56116,2004/11/6,2005/3/17,男,4,lax,lax,US,44.0,2014/3/31,10,42290,0,0,13385.0,9200.0,111243,66127.38,2014/3/4,1.25,5286.25,93,28,67.77777778,150,0,0,1,0.594440819,6,4,23682,18608,0,0,0,0,42290,18608,0.4,0.6,0.5599773,0.439999054,1,4
1177,60434,2012/6/28,2012/7/15,女,4,广州市,广东,CN,30.0,2014/3/31,21,62115,0,0,25914.0,13133.0,85913,66118.19,2014/2/11,2.625,7764.375,17,50,28.8,80,0,10250,3,0.7695947059999999,12,9,43150,18965,0,10250,10250,10250,72365,29215,0.428571429,0.571428571,0.69466804,0.305315861,19,4
1178,40158,2010/5/4,2010/5/22,男,6,东莞,广东,CN,54.0,2014/3/31,17,72541,0,9908,28727.0,31533.0,67111,66114.23,2014/3/1,2.125,9067.625,137,31,35.1875,151,0,0,0,0.985147442,8,9,35100,37441,9908,0,9908,9908,82449,47349,0.529411765,0.470588235,0.483857627,0.5161285879999999,5,4
1179,16961,2011/1/4,2011/1/4,女,6,.,北京,CN,32.0,2014/3/31,71,62972,0,8166,15973.0,48629.0,78274,66079.77,2014/3/28,8.875,7871.5,92,4,9.071428571,133,0,1697,3,0.844210977,22,49,13072,49900,8166,1697,9863,9863,72835,59763,0.690140845,0.309859155,0.207581027,0.792403093,6,4
1180,4363,2009/12/26,2009/12/28,男,6,大连,辽宁,CN,51.0,2014/3/31,83,51421,0,9429,17438.0,41258.0,98330,66072.38,2014/3/31,10.375,6427.625,8,1,8.804878049,56,500,400,5,0.6719452859999999,25,58,15834,35587,9429,900,10329,9829,61750,45416,0.6987951809999999,0.301204819,0.307922679,0.6920578740000001,11,4
1181,27026,2007/8/15,2007/9/12,男,4,乌鲁木齐,新疆,CN,47.0,2014/3/31,42,53020,0,745,21380.0,24764.0,96446,66055.94,2014/2/1,5.25,6627.5,1,60,16.34146341,58,0,1418,0,0.684900773,21,21,26100,26920,745,1418,2163,2163,55183,29083,0.5,0.5,0.492257785,0.507723355,3,4
1182,7585,2010/5/24,2010/5/24,男,5,鞍山,辽宁,CN,52.0,2014/3/31,62,54297,0,4547,24103.0,33378.0,88828,66052.59,2014/3/7,7.75,6787.125,15,25,11.32786885,52,0,2464,6,0.7436010040000001,28,34,21169,33128,4547,2464,7011,7011,61308,40139,0.548387097,0.45161290299999995,0.38986703,0.610114553,7,4
1183,7448,2012/9/17,2012/9/17,男,4,云浮,广东,CN,25.0,2014/3/31,32,55097,0,4860,11894.0,35038.0,118596,66037.78,2014/3/9,4.571428571,7871.0,0,23,17.38709677,114,0,0,0,0.556829741,8,24,16514,38583,4860,0,4860,4860,59957,43443,0.75,0.25,0.299720498,0.7002613520000001,0,4
1184,17863,2008/2/4,2008/2/4,男,5,长春,吉林省,CN,36.0,2014/3/31,59,56992,0,4458,28611.0,15484.0,82148,66035.17,2014/3/30,7.375,7124.0,4,2,12.5,105,3634,1500,3,0.803856089,38,21,33113,23879,4458,5134,9592,5958,66584,29837,0.35593220299999995,0.644067797,0.581001176,0.41898127799999996,12,4
